Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,1124.63,1.125
OP1 - Retrieve,Read-write,1129.88,1.13
OP1 - Retrieve,Read-write,1128.35,1.128
OP1 - Retrieve,Read-write,1121.5,1.121
OP1 - Retrieve,Read-write,1111.96,1.112
OP1 - Retrieve,Read-write,1120.19,1.12
OP1 - Retrieve,Read-write,1129.45,1.129
OP1 - Retrieve,Read-write,1118.84,1.119
OP1 - Retrieve,Read-write,1108.78,1.109
OP1 - Retrieve,Read-write,1079.08,1.079
OP1 - Retrieve,Read-write,1126.27,1.126
OP1 - Retrieve,Read-write,1073.33,1.073
OP1 - Retrieve,Read-write,1072.12,1.072
OP1 - Retrieve,Read-write,1123.0,1.123
OP1 - Retrieve,Read-write,1119.28,1.119
OP1 - Retrieve,Read-write,1125.18,1.125
OP1 - Retrieve,Read-write,1124.28,1.124
OP1 - Retrieve,Read-write,1066.3,1.066
OP1 - Retrieve,Read-write,1071.62,1.072
OP1 - Retrieve,Read-write,1073.19,1.073
OP1 - Retrieve,Read-write,1075.95,1.076
OP1 - Retrieve,Read-write,1077.28,1.077
OP1 - Retrieve,Read-write,1088.05,1.088
OP1 - Retrieve,Read-write,1131.17,1.131
OP1 - Retrieve,Read-write,1095.0,1.095
OP1 - Retrieve,Read-write,1094.28,1.094
OP1 - Retrieve,Read-write,1107.13,1.107
OP1 - Retrieve,Read-write,1120.28,1.12
OP1 - Retrieve,Read-write,1158.54,1.159
OP1 - Retrieve,Read-write,1089.98,1.09
OP1 - Retrieve,Read-write,1109.65,1.11
OP1 - Retrieve,Read-write,1092.63,1.093
OP1 - Retrieve,Read-write,1093.67,1.094
OP1 - Retrieve,Read-write,1179.78,1.18
OP1 - Retrieve,Read-write,1098.07,1.098
OP1 - Retrieve,Read-write,1090.46,1.09
OP1 - Retrieve,Read-write,1086.59,1.087
OP1 - Retrieve,Read-write,1111.21,1.111
OP1 - Retrieve,Read-write,1095.01,1.095
OP1 - Retrieve,Read-write,1095.5,1.095
OP1 - Retrieve,Read-write,1178.66,1.179
OP1 - Retrieve,Read-write,1095.36,1.095
OP1 - Retrieve,Read-write,1163.85,1.164
OP1 - Retrieve,Read-write,1169.52,1.17
OP1 - Retrieve,Read-write,1172.35,1.172
OP1 - Retrieve,Read-write,1172.69,1.173
OP1 - Retrieve,Read-write,1169.14,1.169
OP1 - Retrieve,Read-write,1172.62,1.173
OP1 - Retrieve,Read-write,1167.27,1.167
OP1 - Retrieve,Read-write,1168.37,1.168
OP1 - Retrieve,Read-write,1094.96,1.095
OP1 - Retrieve,Read-write,1104.32,1.104
OP1 - Retrieve,Read-write,1171.8,1.172
OP1 - Retrieve,Read-write,1168.38,1.168
OP1 - Retrieve,Read-write,1170.8,1.171
OP1 - Retrieve,Read-write,1089.12,1.089
OP1 - Retrieve,Read-write,1087.14,1.087
OP1 - Retrieve,Read-write,1106.25,1.106
OP1 - Retrieve,Read-write,1129.02,1.129
OP1 - Retrieve,Read-write,1180.28,1.18
OP1 - Retrieve,Read-write,1173.95,1.174
OP1 - Retrieve,Read-write,1172.74,1.173
OP1 - Retrieve,Read-write,1173.34,1.173
OP1 - Retrieve,Read-write,1172.43,1.172
OP1 - Retrieve,Read-write,1170.82,1.171
OP1 - Retrieve,Read-write,1169.01,1.169
OP1 - Retrieve,Read-write,1163.6,1.164
OP1 - Retrieve,Read-write,1091.62,1.092
OP1 - Retrieve,Read-write,1092.51,1.093
OP1 - Retrieve,Read-write,1095.75,1.096
OP1 - Retrieve,Read-write,1166.28,1.166
OP1 - Retrieve,Read-write,1157.65,1.158
OP1 - Retrieve,Read-write,1159.29,1.159
OP1 - Retrieve,Read-write,1158.63,1.159
OP1 - Retrieve,Read-write,1162.44,1.162
OP1 - Retrieve,Read-write,1170.12,1.17
OP1 - Retrieve,Read-write,1163.62,1.164
OP1 - Retrieve,Read-write,1171.06,1.171
OP1 - Retrieve,Read-write,1149.57,1.15
OP1 - Retrieve,Read-write,1172.07,1.172
OP1 - Retrieve,Read-write,1173.12,1.173
OP1 - Retrieve,Read-write,1145.66,1.146
OP1 - Retrieve,Read-write,1167.11,1.167
OP1 - Retrieve,Read-write,1166.35,1.166
OP1 - Retrieve,Read-write,1172.21,1.172
OP1 - Retrieve,Read-write,1172.04,1.172
OP1 - Retrieve,Read-write,1161.77,1.162
OP1 - Retrieve,Read-write,1164.08,1.164
OP1 - Retrieve,Read-write,1140.86,1.141
OP1 - Retrieve,Read-write,1156.16,1.156
OP1 - Retrieve,Read-write,1153.34,1.153
OP1 - Retrieve,Read-write,1145.66,1.146
OP1 - Retrieve,Read-write,1167.31,1.167
OP1 - Retrieve,Read-write,1164.36,1.164
OP1 - Retrieve,Read-write,1178.33,1.178
OP1 - Retrieve,Read-write,1163.83,1.164
OP1 - Retrieve,Read-write,1163.66,1.164
OP1 - Retrieve,Read-write,1168.86,1.169
OP1 - Retrieve,Read-write,1161.96,1.162
OP1 - Retrieve,Read-write,1169.95,1.17
OP1 - Retrieve,Read-write,1171.64,1.172
OP1 - Retrieve,Read-write,1152.83,1.153
OP1 - Retrieve,Read-write,1166.22,1.166
OP1 - Retrieve,Read-write,1165.68,1.166
OP1 - Retrieve,Read-write,1164.45,1.164
OP1 - Retrieve,Read-write,1150.4,1.15
OP1 - Retrieve,Read-write,1148.78,1.149
OP1 - Retrieve,Read-write,1132.85,1.133
OP1 - Retrieve,Read-write,1103.57,1.104
OP1 - Retrieve,Read-write,1098.07,1.098
OP1 - Retrieve,Read-write,1102.78,1.103
OP1 - Retrieve,Read-write,1100.82,1.101
OP1 - Retrieve,Read-write,1105.29,1.105
OP1 - Retrieve,Read-write,1095.97,1.096
OP1 - Retrieve,Read-write,1104.94,1.105
OP1 - Retrieve,Read-write,1108.24,1.108
OP1 - Retrieve,Read-write,1105.71,1.106
OP1 - Retrieve,Read-write,1106.62,1.107
OP1 - Retrieve,Read-write,1158.79,1.159
OP1 - Retrieve,Read-write,1159.0,1.159
OP1 - Retrieve,Read-write,1156.73,1.157
OP1 - Retrieve,Read-write,1107.67,1.108
OP1 - Retrieve,Read-write,1081.21,1.081
OP1 - Retrieve,Read-write,1080.26,1.08
OP1 - Retrieve,Read-write,1082.36,1.082
OP1 - Retrieve,Read-write,1075.69,1.076
OP1 - Retrieve,Read-write,1090.52,1.091
OP1 - Retrieve,Read-write,1080.61,1.081
OP1 - Retrieve,Read-write,1084.06,1.084
OP1 - Retrieve,Read-write,1078.99,1.079
OP1 - Retrieve,Read-write,1077.46,1.077
OP1 - Retrieve,Read-write,1069.42,1.069
OP1 - Retrieve,Read-write,1082.34,1.082
OP1 - Retrieve,Read-write,1076.37,1.076
OP1 - Retrieve,Read-write,1089.29,1.089
OP1 - Retrieve,Read-write,1064.78,1.065
OP1 - Retrieve,Read-write,1080.4,1.08
OP1 - Retrieve,Read-write,1074.03,1.074
OP1 - Retrieve,Read-write,1084.55,1.085
OP1 - Retrieve,Read-write,1084.03,1.084
OP1 - Retrieve,Read-write,1082.43,1.082
OP1 - Retrieve,Read-write,1074.0,1.074
OP1 - Retrieve,Read-write,1072.48,1.072
OP1 - Retrieve,Read-write,1063.23,1.063
OP1 - Retrieve,Read-write,1060.14,1.06
OP1 - Retrieve,Read-write,1080.82,1.081
OP1 - Retrieve,Read-write,1085.74,1.086
OP1 - Retrieve,Read-write,1079.15,1.079
OP1 - Retrieve,Read-write,1079.13,1.079
OP1 - Retrieve,Read-write,1075.39,1.075
OP1 - Retrieve,Read-write,1079.89,1.08
OP1 - Retrieve,Read-write,1076.56,1.077
OP1 - Retrieve,Read-write,1084.8,1.085
OP1 - Retrieve,Read-write,1081.51,1.082
OP1 - Retrieve,Read-write,1074.11,1.074
OP1 - Retrieve,Read-write,1078.21,1.078
OP1 - Retrieve,Read-write,1080.8,1.081
OP1 - Retrieve,Read-write,1080.66,1.081
OP1 - Retrieve,Read-write,1064.41,1.064
OP1 - Retrieve,Read-write,1074.85,1.075
OP1 - Retrieve,Read-write,1060.0,1.06
OP1 - Retrieve,Read-write,1080.57,1.081
OP1 - Retrieve,Read-write,1083.46,1.083
OP1 - Retrieve,Read-write,1082.6,1.083
OP1 - Retrieve,Read-write,1064.4,1.064
OP1 - Retrieve,Read-write,1058.76,1.059
OP1 - Retrieve,Read-write,1082.23,1.082
OP1 - Retrieve,Read-write,1080.23,1.08
OP1 - Retrieve,Read-write,1078.47,1.078
OP1 - Retrieve,Read-write,1082.66,1.083
OP1 - Retrieve,Read-write,1079.8,1.08
OP1 - Retrieve,Read-write,1078.35,1.078
OP1 - Retrieve,Read-write,1062.67,1.063
OP1 - Retrieve,Read-write,1056.05,1.056
OP1 - Retrieve,Read-write,1084.58,1.085
OP1 - Retrieve,Read-write,1080.75,1.081
OP1 - Retrieve,Read-write,1083.58,1.084
OP1 - Retrieve,Read-write,1076.34,1.076
OP1 - Retrieve,Read-write,1070.43,1.07
OP1 - Retrieve,Read-write,1074.84,1.075
OP1 - Retrieve,Read-write,1091.18,1.091
OP1 - Retrieve,Read-write,1054.62,1.055
OP1 - Retrieve,Read-write,1062.19,1.062
OP1 - Retrieve,Read-write,1086.84,1.087
OP1 - Retrieve,Read-write,1065.27,1.065
OP1 - Retrieve,Read-write,1080.23,1.08
OP1 - Retrieve,Read-write,1076.44,1.076
OP1 - Retrieve,Read-write,1060.64,1.061
OP1 - Retrieve,Read-write,1081.37,1.081
OP1 - Retrieve,Read-write,1094.56,1.095
OP1 - Retrieve,Read-write,1063.44,1.063
OP1 - Retrieve,Read-write,1055.91,1.056
OP1 - Retrieve,Read-write,1071.66,1.072
OP1 - Retrieve,Read-write,1137.03,1.137
OP1 - Retrieve,Read-write,1139.33,1.139
OP1 - Retrieve,Read-write,1135.15,1.135
OP1 - Retrieve,Read-write,1138.79,1.139
OP1 - Retrieve,Read-write,1062.85,1.063
OP1 - Retrieve,Read-write,1069.85,1.07
OP1 - Retrieve,Read-write,1135.66,1.136
OP1 - Retrieve,Read-write,1136.24,1.136
OP1 - Retrieve,Read-write,1132.86,1.133
OP1 - Retrieve,Read-write,1129.88,1.13
OP1 - Retrieve,Read-write,1055.79,1.056
OP1 - Retrieve,Read-write,1062.81,1.063
OP1 - Retrieve,Read-write,1062.63,1.063
OP1 - Retrieve,Read-write,1135.22,1.135
OP1 - Retrieve,Read-write,1120.58,1.121
OP1 - Retrieve,Read-write,1074.2,1.074
OP1 - Retrieve,Read-write,1078.45,1.078
OP1 - Retrieve,Read-write,1077.19,1.077
OP1 - Retrieve,Read-write,1074.68,1.075
OP1 - Retrieve,Read-write,1133.68,1.134
OP1 - Retrieve,Read-write,1132.03,1.132
OP1 - Retrieve,Read-write,1124.18,1.124
OP1 - Retrieve,Read-write,1134.42,1.134
OP1 - Retrieve,Read-write,1079.3,1.079
OP1 - Retrieve,Read-write,1071.89,1.072
OP1 - Retrieve,Read-write,1074.52,1.075
OP1 - Retrieve,Read-write,1074.98,1.075
OP1 - Retrieve,Read-write,1079.67,1.08
OP1 - Retrieve,Read-write,1076.35,1.076
OP1 - Retrieve,Read-write,961.42,0.961
OP1 - Retrieve,Read-write,1046.88,1.047
OP1 - Retrieve,Read-write,1038.49,1.038
OP1 - Retrieve,Read-write,1038.2,1.038
OP1 - Retrieve,Read-write,1045.82,1.046
OP1 - Retrieve,Read-write,1038.73,1.039
OP1 - Retrieve,Read-write,1035.78,1.036
OP1 - Retrieve,Read-write,983.85,0.984
OP1 - Retrieve,Read-write,961.88,0.962
OP1 - Retrieve,Read-write,958.39,0.958
OP1 - Retrieve,Read-write,1038.07,1.038
OP1 - Retrieve,Read-write,966.75,0.967
OP1 - Retrieve,Read-write,963.15,0.963
OP1 - Retrieve,Read-write,961.25,0.961
OP1 - Retrieve,Read-write,969.59,0.97
OP1 - Retrieve,Read-write,967.65,0.968
OP1 - Retrieve,Read-write,994.36,0.994
OP1 - Retrieve,Read-write,990.38,0.99
OP1 - Retrieve,Read-write,1004.68,1.005
OP1 - Retrieve,Read-write,990.75,0.991
OP1 - Retrieve,Read-write,1058.5,1.058
OP1 - Retrieve,Read-write,1053.31,1.053
OP1 - Retrieve,Read-write,970.61,0.971
OP1 - Retrieve,Read-write,975.1,0.975
OP1 - Retrieve,Read-write,973.75,0.974
OP1 - Retrieve,Read-write,970.02,0.97
OP1 - Retrieve,Read-write,972.27,0.972
OP1 - Retrieve,Read-write,974.72,0.975
OP1 - Retrieve,Read-write,983.17,0.983
OP1 - Retrieve,Read-write,979.58,0.98
OP1 - Retrieve,Read-write,1010.83,1.011
OP1 - Retrieve,Read-write,971.47,0.971
OP1 - Retrieve,Read-write,974.58,0.975
OP1 - Retrieve,Read-write,977.2,0.977
OP1 - Retrieve,Read-write,1018.99,1.019
OP1 - Retrieve,Read-write,1055.66,1.056
OP1 - Retrieve,Read-write,1052.03,1.052
OP1 - Retrieve,Read-write,1057.22,1.057
OP1 - Retrieve,Read-write,971.19,0.971
OP1 - Retrieve,Read-write,1052.7,1.053
OP1 - Retrieve,Read-write,1049.48,1.049
OP1 - Retrieve,Read-write,971.09,0.971
OP1 - Retrieve,Read-write,981.69,0.982
OP1 - Retrieve,Read-write,966.21,0.966
OP1 - Retrieve,Read-write,1050.83,1.051
OP1 - Retrieve,Read-write,1056.25,1.056
OP1 - Retrieve,Read-write,1050.56,1.051
OP1 - Retrieve,Read-write,1034.66,1.035
OP1 - Retrieve,Read-write,1038.59,1.039
OP1 - Retrieve,Read-write,1052.25,1.052
OP1 - Retrieve,Read-write,1040.83,1.041
OP1 - Retrieve,Read-write,977.69,0.978
OP1 - Retrieve,Read-write,981.51,0.982
OP1 - Retrieve,Read-write,1052.55,1.053
OP1 - Retrieve,Read-write,1056.66,1.057
OP1 - Retrieve,Read-write,974.43,0.974
OP1 - Retrieve,Read-write,970.14,0.97
OP1 - Retrieve,Read-write,969.65,0.97
OP1 - Retrieve,Read-write,1007.16,1.007
OP1 - Retrieve,Read-write,1057.4,1.057
OP1 - Retrieve,Read-write,1057.12,1.057
OP1 - Retrieve,Read-write,1052.74,1.053
OP1 - Retrieve,Read-write,1054.26,1.054
OP1 - Retrieve,Read-write,1045.11,1.045
OP1 - Retrieve,Read-write,1051.86,1.052
OP1 - Retrieve,Read-write,1042.67,1.043
OP1 - Retrieve,Read-write,1049.16,1.049
OP1 - Retrieve,Read-write,1051.61,1.052
OP1 - Retrieve,Read-write,1048.16,1.048
OP1 - Retrieve,Read-write,1046.84,1.047
OP1 - Retrieve,Read-write,1022.49,1.022
OP1 - Retrieve,Read-write,1042.89,1.043
OP1 - Retrieve,Read-write,1043.93,1.044
OP1 - Retrieve,Read-write,1034.01,1.034
OP1 - Retrieve,Read-write,968.86,0.969
OP1 - Retrieve,Read-write,977.01,0.977
OP1 - Retrieve,Read-write,969.25,0.969
OP1 - Retrieve,Read-write,1056.49,1.056
OP1 - Retrieve,Read-write,1047.48,1.047
OP1 - Retrieve,Read-write,972.98,0.973
OP1 - Retrieve,Read-write,1055.89,1.056
OP1 - Retrieve,Read-write,1052.59,1.053
OP1 - Retrieve,Read-write,1050.09,1.05
OP1 - Retrieve,Read-write,1044.51,1.045
OP1 - Retrieve,Read-write,1048.29,1.048
OP1 - Retrieve,Read-write,968.58,0.969
OP1 - Retrieve,Read-write,1049.73,1.05
OP1 - Retrieve,Read-write,1049.62,1.05
OP1 - Retrieve,Read-write,967.65,0.968
OP1 - Retrieve,Read-write,1051.6,1.052
OP1 - Retrieve,Read-write,1046.7,1.047
OP1 - Retrieve,Read-write,1051.37,1.051
OP1 - Retrieve,Read-write,1049.49,1.049
OP1 - Retrieve,Read-write,1045.98,1.046
OP1 - Retrieve,Read-write,1046.84,1.047
OP1 - Retrieve,Read-write,1053.54,1.054
OP1 - Retrieve,Read-write,1044.99,1.045
OP1 - Retrieve,Read-write,1049.3,1.049
OP1 - Retrieve,Read-write,1049.0,1.049
OP1 - Retrieve,Read-write,1046.45,1.046
OP1 - Retrieve,Read-write,1043.39,1.043
OP1 - Retrieve,Read-write,1034.37,1.034
OP1 - Retrieve,Read-write,1043.32,1.043
OP1 - Retrieve,Read-write,1046.37,1.046
OP1 - Retrieve,Read-write,1038.42,1.038
OP1 - Retrieve,Read-write,1043.7,1.044
OP1 - Retrieve,Read-write,1038.36,1.038
OP1 - Retrieve,Read-write,1039.77,1.04
OP1 - Retrieve,Read-write,1037.45,1.037
OP1 - Retrieve,Read-write,1016.61,1.017
OP1 - Retrieve,Read-write,981.7,0.982
OP1 - Retrieve,Read-write,992.46,0.992
OP1 - Retrieve,Read-write,1037.19,1.037
OP1 - Retrieve,Read-write,977.25,0.977
OP1 - Retrieve,Read-write,1034.78,1.035
OP1 - Retrieve,Read-write,1034.75,1.035
OP1 - Retrieve,Read-write,1025.48,1.025
OP1 - Retrieve,Read-write,986.31,0.986
OP1 - Retrieve,Read-write,986.8,0.987
OP1 - Retrieve,Read-write,982.73,0.983
OP1 - Retrieve,Read-write,1036.15,1.036
OP1 - Retrieve,Read-write,1035.12,1.035
OP1 - Retrieve,Read-write,982.73,0.983
OP1 - Retrieve,Read-write,983.83,0.984
OP1 - Retrieve,Read-write,1040.11,1.04
OP1 - Retrieve,Read-write,1039.33,1.039
OP1 - Retrieve,Read-write,1040.64,1.041
OP1 - Retrieve,Read-write,982.59,0.983
OP1 - Retrieve,Read-write,986.25,0.986
OP1 - Retrieve,Read-write,988.9,0.989
OP1 - Retrieve,Read-write,1040.77,1.041
OP1 - Retrieve,Read-write,1036.07,1.036
OP1 - Retrieve,Read-write,989.49,0.989
OP1 - Retrieve,Read-write,989.19,0.989
OP1 - Retrieve,Read-write,1025.65,1.026
OP1 - Retrieve,Read-write,1032.32,1.032
OP1 - Retrieve,Read-write,986.24,0.986
OP1 - Retrieve,Read-write,991.32,0.991
OP1 - Retrieve,Read-write,987.98,0.988
OP1 - Retrieve,Read-write,985.84,0.986
OP1 - Retrieve,Read-write,985.56,0.986
OP1 - Retrieve,Read-write,994.02,0.994
OP1 - Retrieve,Read-write,989.45,0.989
OP1 - Retrieve,Read-write,998.98,0.999
OP1 - Retrieve,Read-write,1038.85,1.039
OP1 - Retrieve,Read-write,991.05,0.991
OP1 - Retrieve,Read-write,1041.98,1.042
OP1 - Retrieve,Read-write,1036.66,1.037
OP1 - Retrieve,Read-write,1039.55,1.04
OP1 - Retrieve,Read-write,1036.5,1.036
OP1 - Retrieve,Read-write,990.25,0.99
OP1 - Retrieve,Read-write,985.71,0.986
OP1 - Retrieve,Read-write,1045.18,1.045
OP1 - Retrieve,Read-write,1033.76,1.034
OP1 - Retrieve,Read-write,987.96,0.988
OP1 - Retrieve,Read-write,1037.62,1.038
OP1 - Retrieve,Read-write,1043.33,1.043
OP1 - Retrieve,Read-write,1039.75,1.04
OP1 - Retrieve,Read-write,992.36,0.992
OP1 - Retrieve,Read-write,989.17,0.989
OP1 - Retrieve,Read-write,984.28,0.984
OP1 - Retrieve,Read-write,985.85,0.986
OP1 - Retrieve,Read-write,1048.71,1.049
OP1 - Retrieve,Read-write,976.29,0.976
OP1 - Retrieve,Read-write,1035.55,1.036
OP1 - Retrieve,Read-write,1036.05,1.036
OP1 - Retrieve,Read-write,1038.11,1.038
OP1 - Retrieve,Read-write,1037.97,1.038
OP1 - Retrieve,Read-write,1035.33,1.035
OP1 - Retrieve,Read-write,1042.28,1.042
OP1 - Retrieve,Read-write,1030.39,1.03
OP1 - Retrieve,Read-write,1036.59,1.037
OP1 - Retrieve,Read-write,1036.05,1.036
OP1 - Retrieve,Read-write,1031.33,1.031
OP1 - Retrieve,Read-write,1050.8,1.051
OP1 - Retrieve,Read-write,1050.0,1.05
OP1 - Retrieve,Read-write,1041.88,1.042
OP1 - Retrieve,Read-write,992.67,0.993
OP1 - Retrieve,Read-write,993.35,0.993
OP1 - Retrieve,Read-write,990.25,0.99
OP1 - Retrieve,Read-write,997.43,0.997
OP1 - Retrieve,Read-write,1001.23,1.001
OP1 - Retrieve,Read-write,1047.9,1.048
OP1 - Retrieve,Read-write,1044.6,1.045
OP1 - Retrieve,Read-write,1000.06,1.0
OP1 - Retrieve,Read-write,996.23,0.996
OP1 - Retrieve,Read-write,1001.2,1.001
OP1 - Retrieve,Read-write,1000.97,1.001
OP1 - Retrieve,Read-write,1005.42,1.005
OP1 - Retrieve,Read-write,996.55,0.997
OP1 - Retrieve,Read-write,997.16,0.997
OP1 - Retrieve,Read-write,1003.31,1.003
OP1 - Retrieve,Read-write,1039.42,1.039
OP1 - Retrieve,Read-write,1050.55,1.051
OP1 - Retrieve,Read-write,1001.83,1.002
OP1 - Retrieve,Read-write,1000.84,1.001
OP1 - Retrieve,Read-write,1001.09,1.001
OP1 - Retrieve,Read-write,997.66,0.998
OP1 - Retrieve,Read-write,1005.71,1.006
OP1 - Retrieve,Read-write,999.32,0.999
OP2 - Retrieve all,Read-only,660.17,0.66
OP2 - Retrieve all,Read-only,658.43,0.658
OP2 - Retrieve all,Read-only,658.45,0.658
OP2 - Retrieve all,Read-only,657.37,0.657
OP2 - Retrieve all,Read-only,624.12,0.624
OP2 - Retrieve all,Read-only,623.6,0.624
OP2 - Retrieve all,Read-only,623.67,0.624
OP2 - Retrieve all,Read-only,625.87,0.626
OP2 - Retrieve all,Read-only,624.87,0.625
OP2 - Retrieve all,Read-only,623.41,0.623
OP2 - Retrieve all,Read-only,655.16,0.655
OP2 - Retrieve all,Read-only,666.33,0.666
OP2 - Retrieve all,Read-only,663.79,0.664
OP2 - Retrieve all,Read-only,625.22,0.625
OP2 - Retrieve all,Read-only,663.74,0.664
OP2 - Retrieve all,Read-only,623.89,0.624
OP2 - Retrieve all,Read-only,661.16,0.661
OP2 - Retrieve all,Read-only,661.96,0.662
OP2 - Retrieve all,Read-only,668.38,0.668
OP2 - Retrieve all,Read-only,654.59,0.655
OP2 - Retrieve all,Read-only,659.87,0.66
OP2 - Retrieve all,Read-only,672.43,0.672
OP2 - Retrieve all,Read-only,662.7,0.663
OP2 - Retrieve all,Read-only,662.93,0.663
OP2 - Retrieve all,Read-only,665.12,0.665
OP2 - Retrieve all,Read-only,662.56,0.663
OP2 - Retrieve all,Read-only,661.36,0.661
OP2 - Retrieve all,Read-only,661.59,0.662
OP2 - Retrieve all,Read-only,660.52,0.661
OP2 - Retrieve all,Read-only,661.99,0.662
OP2 - Retrieve all,Read-only,661.01,0.661
OP2 - Retrieve all,Read-only,660.38,0.66
OP2 - Retrieve all,Read-only,662.32,0.662
OP2 - Retrieve all,Read-only,662.2,0.662
OP2 - Retrieve all,Read-only,658.66,0.659
OP2 - Retrieve all,Read-only,662.86,0.663
OP2 - Retrieve all,Read-only,659.4,0.659
OP2 - Retrieve all,Read-only,659.14,0.659
OP2 - Retrieve all,Read-only,646.15,0.646
OP2 - Retrieve all,Read-only,656.55,0.657
OP2 - Retrieve all,Read-only,659.92,0.66
OP2 - Retrieve all,Read-only,660.11,0.66
OP2 - Retrieve all,Read-only,659.55,0.66
OP2 - Retrieve all,Read-only,661.47,0.661
OP2 - Retrieve all,Read-only,659.25,0.659
OP2 - Retrieve all,Read-only,656.51,0.657
OP2 - Retrieve all,Read-only,657.89,0.658
OP2 - Retrieve all,Read-only,663.82,0.664
OP2 - Retrieve all,Read-only,661.63,0.662
OP2 - Retrieve all,Read-only,649.32,0.649
OP2 - Retrieve all,Read-only,652.33,0.652
OP2 - Retrieve all,Read-only,648.55,0.649
OP2 - Retrieve all,Read-only,657.31,0.657
OP2 - Retrieve all,Read-only,671.83,0.672
OP2 - Retrieve all,Read-only,660.5,0.66
OP2 - Retrieve all,Read-only,620.05,0.62
OP2 - Retrieve all,Read-only,657.6,0.658
OP2 - Retrieve all,Read-only,658.53,0.659
OP2 - Retrieve all,Read-only,661.98,0.662
OP2 - Retrieve all,Read-only,667.74,0.668
OP2 - Retrieve all,Read-only,663.47,0.663
OP2 - Retrieve all,Read-only,659.04,0.659
OP2 - Retrieve all,Read-only,660.22,0.66
OP2 - Retrieve all,Read-only,659.51,0.66
OP2 - Retrieve all,Read-only,659.55,0.66
OP2 - Retrieve all,Read-only,661.5,0.661
OP2 - Retrieve all,Read-only,659.92,0.66
OP2 - Retrieve all,Read-only,624.4,0.624
OP2 - Retrieve all,Read-only,662.42,0.662
OP2 - Retrieve all,Read-only,657.83,0.658
OP2 - Retrieve all,Read-only,660.69,0.661
OP2 - Retrieve all,Read-only,666.63,0.667
OP2 - Retrieve all,Read-only,660.14,0.66
OP2 - Retrieve all,Read-only,658.46,0.658
OP2 - Retrieve all,Read-only,656.68,0.657
OP2 - Retrieve all,Read-only,620.01,0.62
OP2 - Retrieve all,Read-only,619.99,0.62
OP2 - Retrieve all,Read-only,623.73,0.624
OP2 - Retrieve all,Read-only,622.16,0.622
OP2 - Retrieve all,Read-only,624.39,0.624
OP2 - Retrieve all,Read-only,618.91,0.619
OP2 - Retrieve all,Read-only,619.81,0.62
OP2 - Retrieve all,Read-only,619.44,0.619
OP2 - Retrieve all,Read-only,623.69,0.624
OP2 - Retrieve all,Read-only,619.87,0.62
OP2 - Retrieve all,Read-only,619.48,0.619
OP2 - Retrieve all,Read-only,621.95,0.622
OP2 - Retrieve all,Read-only,619.22,0.619
OP2 - Retrieve all,Read-only,664.71,0.665
OP2 - Retrieve all,Read-only,662.12,0.662
OP2 - Retrieve all,Read-only,624.02,0.624
OP2 - Retrieve all,Read-only,623.73,0.624
OP2 - Retrieve all,Read-only,621.85,0.622
OP2 - Retrieve all,Read-only,665.26,0.665
OP2 - Retrieve all,Read-only,663.56,0.664
OP2 - Retrieve all,Read-only,664.59,0.665
OP2 - Retrieve all,Read-only,659.97,0.66
OP2 - Retrieve all,Read-only,661.59,0.662
OP2 - Retrieve all,Read-only,662.63,0.663
OP2 - Retrieve all,Read-only,679.32,0.679
OP2 - Retrieve all,Read-only,666.08,0.666
OP2 - Retrieve all,Read-only,663.51,0.664
OP2 - Retrieve all,Read-only,662.94,0.663
OP2 - Retrieve all,Read-only,663.23,0.663
OP2 - Retrieve all,Read-only,665.55,0.666
OP2 - Retrieve all,Read-only,666.93,0.667
OP2 - Retrieve all,Read-only,660.5,0.66
OP2 - Retrieve all,Read-only,661.57,0.662
OP2 - Retrieve all,Read-only,659.45,0.659
OP2 - Retrieve all,Read-only,657.4,0.657
OP2 - Retrieve all,Read-only,666.4,0.666
OP2 - Retrieve all,Read-only,657.22,0.657
OP2 - Retrieve all,Read-only,660.35,0.66
OP2 - Retrieve all,Read-only,661.34,0.661
OP2 - Retrieve all,Read-only,659.48,0.659
OP2 - Retrieve all,Read-only,660.73,0.661
OP2 - Retrieve all,Read-only,660.3,0.66
OP2 - Retrieve all,Read-only,655.86,0.656
OP2 - Retrieve all,Read-only,661.34,0.661
OP2 - Retrieve all,Read-only,657.7,0.658
OP2 - Retrieve all,Read-only,669.32,0.669
OP2 - Retrieve all,Read-only,672.61,0.673
OP2 - Retrieve all,Read-only,669.56,0.67
OP2 - Retrieve all,Read-only,672.85,0.673
OP2 - Retrieve all,Read-only,674.94,0.675
OP2 - Retrieve all,Read-only,677.25,0.677
OP2 - Retrieve all,Read-only,675.83,0.676
OP2 - Retrieve all,Read-only,676.95,0.677
OP2 - Retrieve all,Read-only,674.98,0.675
OP2 - Retrieve all,Read-only,669.03,0.669
OP2 - Retrieve all,Read-only,668.95,0.669
OP2 - Retrieve all,Read-only,673.96,0.674
OP2 - Retrieve all,Read-only,675.48,0.675
OP2 - Retrieve all,Read-only,674.16,0.674
OP2 - Retrieve all,Read-only,675.0,0.675
OP2 - Retrieve all,Read-only,670.09,0.67
OP2 - Retrieve all,Read-only,671.15,0.671
OP2 - Retrieve all,Read-only,666.31,0.666
OP2 - Retrieve all,Read-only,670.06,0.67
OP2 - Retrieve all,Read-only,667.5,0.667
