Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,136.1,0.136
OP1 - Retrieve,Read-write,135.73,0.136
OP1 - Retrieve,Read-write,136.91,0.137
OP1 - Retrieve,Read-write,142.82,0.143
OP1 - Retrieve,Read-write,141.23,0.141
OP1 - Retrieve,Read-write,143.1,0.143
OP1 - Retrieve,Read-write,142.99,0.143
OP1 - Retrieve,Read-write,142.47,0.142
OP1 - Retrieve,Read-write,142.59,0.143
OP1 - Retrieve,Read-write,145.16,0.145
OP1 - Retrieve,Read-write,147.24,0.147
OP1 - Retrieve,Read-write,148.07,0.148
OP1 - Retrieve,Read-write,147.9,0.148
OP1 - Retrieve,Read-write,148.77,0.149
OP1 - Retrieve,Read-write,147.51,0.148
OP1 - Retrieve,Read-write,136.01,0.136
OP1 - Retrieve,Read-write,135.69,0.136
OP1 - Retrieve,Read-write,138.54,0.139
OP1 - Retrieve,Read-write,136.56,0.137
OP1 - Retrieve,Read-write,152.08,0.152
OP1 - Retrieve,Read-write,152.92,0.153
OP1 - Retrieve,Read-write,137.5,0.138
OP1 - Retrieve,Read-write,142.14,0.142
OP1 - Retrieve,Read-write,147.96,0.148
OP1 - Retrieve,Read-write,152.49,0.152
OP1 - Retrieve,Read-write,150.89,0.151
OP1 - Retrieve,Read-write,152.49,0.152
OP1 - Retrieve,Read-write,153.13,0.153
OP1 - Retrieve,Read-write,152.31,0.152
OP1 - Retrieve,Read-write,152.77,0.153
OP1 - Retrieve,Read-write,153.17,0.153
OP1 - Retrieve,Read-write,151.7,0.152
OP1 - Retrieve,Read-write,155.09,0.155
OP1 - Retrieve,Read-write,152.53,0.153
OP1 - Retrieve,Read-write,152.75,0.153
OP1 - Retrieve,Read-write,152.23,0.152
OP1 - Retrieve,Read-write,151.84,0.152
OP1 - Retrieve,Read-write,150.99,0.151
OP1 - Retrieve,Read-write,151.2,0.151
OP1 - Retrieve,Read-write,150.54,0.151
OP1 - Retrieve,Read-write,151.42,0.151
OP1 - Retrieve,Read-write,150.73,0.151
OP1 - Retrieve,Read-write,150.76,0.151
OP1 - Retrieve,Read-write,142.17,0.142
OP1 - Retrieve,Read-write,146.97,0.147
OP1 - Retrieve,Read-write,151.17,0.151
OP1 - Retrieve,Read-write,150.19,0.15
OP1 - Retrieve,Read-write,150.98,0.151
OP1 - Retrieve,Read-write,150.11,0.15
OP1 - Retrieve,Read-write,150.47,0.15
OP1 - Retrieve,Read-write,150.29,0.15
OP1 - Retrieve,Read-write,140.64,0.141
OP1 - Retrieve,Read-write,149.75,0.15
OP1 - Retrieve,Read-write,150.4,0.15
OP1 - Retrieve,Read-write,149.74,0.15
OP1 - Retrieve,Read-write,150.03,0.15
OP1 - Retrieve,Read-write,149.16,0.149
OP1 - Retrieve,Read-write,148.51,0.149
OP1 - Retrieve,Read-write,149.14,0.149
OP1 - Retrieve,Read-write,150.01,0.15
OP1 - Retrieve,Read-write,148.92,0.149
OP1 - Retrieve,Read-write,147.95,0.148
OP1 - Retrieve,Read-write,149.84,0.15
OP1 - Retrieve,Read-write,145.35,0.145
OP1 - Retrieve,Read-write,149.13,0.149
OP1 - Retrieve,Read-write,148.64,0.149
OP1 - Retrieve,Read-write,148.79,0.149
OP1 - Retrieve,Read-write,149.19,0.149
OP1 - Retrieve,Read-write,148.98,0.149
OP1 - Retrieve,Read-write,148.88,0.149
OP1 - Retrieve,Read-write,148.85,0.149
OP1 - Retrieve,Read-write,137.84,0.138
OP1 - Retrieve,Read-write,140.0,0.14
OP1 - Retrieve,Read-write,150.08,0.15
OP1 - Retrieve,Read-write,148.95,0.149
OP1 - Retrieve,Read-write,148.49,0.148
OP1 - Retrieve,Read-write,148.4,0.148
OP1 - Retrieve,Read-write,148.64,0.149
OP1 - Retrieve,Read-write,148.66,0.149
OP1 - Retrieve,Read-write,148.71,0.149
OP1 - Retrieve,Read-write,140.04,0.14
OP1 - Retrieve,Read-write,140.3,0.14
OP1 - Retrieve,Read-write,139.67,0.14
OP1 - Retrieve,Read-write,141.57,0.142
OP1 - Retrieve,Read-write,141.32,0.141
OP1 - Retrieve,Read-write,140.77,0.141
OP1 - Retrieve,Read-write,139.74,0.14
OP1 - Retrieve,Read-write,140.23,0.14
OP1 - Retrieve,Read-write,140.04,0.14
OP1 - Retrieve,Read-write,139.84,0.14
OP1 - Retrieve,Read-write,140.05,0.14
OP1 - Retrieve,Read-write,140.22,0.14
OP1 - Retrieve,Read-write,140.75,0.141
OP1 - Retrieve,Read-write,140.04,0.14
OP1 - Retrieve,Read-write,139.25,0.139
OP1 - Retrieve,Read-write,139.99,0.14
OP1 - Retrieve,Read-write,139.18,0.139
OP1 - Retrieve,Read-write,139.75,0.14
OP1 - Retrieve,Read-write,140.71,0.141
OP1 - Retrieve,Read-write,139.06,0.139
OP1 - Retrieve,Read-write,143.35,0.143
OP1 - Retrieve,Read-write,143.93,0.144
OP1 - Retrieve,Read-write,146.78,0.147
OP1 - Retrieve,Read-write,145.52,0.146
OP1 - Retrieve,Read-write,143.16,0.143
OP1 - Retrieve,Read-write,145.23,0.145
OP1 - Retrieve,Read-write,148.29,0.148
OP1 - Retrieve,Read-write,148.99,0.149
OP1 - Retrieve,Read-write,150.02,0.15
OP1 - Retrieve,Read-write,148.52,0.149
OP1 - Retrieve,Read-write,149.56,0.15
OP1 - Retrieve,Read-write,148.15,0.148
OP1 - Retrieve,Read-write,148.26,0.148
OP1 - Retrieve,Read-write,148.56,0.149
OP1 - Retrieve,Read-write,148.01,0.148
OP1 - Retrieve,Read-write,137.12,0.137
OP1 - Retrieve,Read-write,139.9,0.14
OP1 - Retrieve,Read-write,138.02,0.138
OP1 - Retrieve,Read-write,141.96,0.142
OP1 - Retrieve,Read-write,144.36,0.144
OP1 - Retrieve,Read-write,146.65,0.147
OP1 - Retrieve,Read-write,149.61,0.15
OP1 - Retrieve,Read-write,153.99,0.154
OP1 - Retrieve,Read-write,153.48,0.153
OP1 - Retrieve,Read-write,136.27,0.136
OP1 - Retrieve,Read-write,138.67,0.139
OP1 - Retrieve,Read-write,140.09,0.14
OP1 - Retrieve,Read-write,151.05,0.151
OP1 - Retrieve,Read-write,154.5,0.154
OP1 - Retrieve,Read-write,154.57,0.155
OP1 - Retrieve,Read-write,153.05,0.153
OP1 - Retrieve,Read-write,155.23,0.155
OP1 - Retrieve,Read-write,154.86,0.155
OP1 - Retrieve,Read-write,155.42,0.155
OP1 - Retrieve,Read-write,155.93,0.156
OP1 - Retrieve,Read-write,142.24,0.142
OP1 - Retrieve,Read-write,154.53,0.155
OP1 - Retrieve,Read-write,153.5,0.153
OP1 - Retrieve,Read-write,155.15,0.155
OP1 - Retrieve,Read-write,154.24,0.154
OP1 - Retrieve,Read-write,154.7,0.155
OP1 - Retrieve,Read-write,155.32,0.155
OP1 - Retrieve,Read-write,153.88,0.154
OP1 - Retrieve,Read-write,154.62,0.155
OP1 - Retrieve,Read-write,152.68,0.153
OP1 - Retrieve,Read-write,140.31,0.14
OP1 - Retrieve,Read-write,143.98,0.144
OP1 - Retrieve,Read-write,144.31,0.144
OP1 - Retrieve,Read-write,144.23,0.144
OP1 - Retrieve,Read-write,143.37,0.143
OP1 - Retrieve,Read-write,148.61,0.149
OP1 - Retrieve,Read-write,150.89,0.151
OP1 - Retrieve,Read-write,151.84,0.152
OP1 - Retrieve,Read-write,152.21,0.152
OP1 - Retrieve,Read-write,151.19,0.151
OP1 - Retrieve,Read-write,151.72,0.152
OP1 - Retrieve,Read-write,151.75,0.152
OP1 - Retrieve,Read-write,151.53,0.152
OP1 - Retrieve,Read-write,150.83,0.151
OP1 - Retrieve,Read-write,151.01,0.151
OP1 - Retrieve,Read-write,139.79,0.14
OP1 - Retrieve,Read-write,142.89,0.143
OP1 - Retrieve,Read-write,142.47,0.142
OP1 - Retrieve,Read-write,142.47,0.142
OP1 - Retrieve,Read-write,142.46,0.142
OP1 - Retrieve,Read-write,142.47,0.142
OP1 - Retrieve,Read-write,141.8,0.142
OP1 - Retrieve,Read-write,143.16,0.143
OP1 - Retrieve,Read-write,142.68,0.143
OP1 - Retrieve,Read-write,142.64,0.143
OP1 - Retrieve,Read-write,143.45,0.143
OP1 - Retrieve,Read-write,142.57,0.143
OP1 - Retrieve,Read-write,142.64,0.143
OP1 - Retrieve,Read-write,142.63,0.143
OP1 - Retrieve,Read-write,142.2,0.142
OP1 - Retrieve,Read-write,142.26,0.142
OP1 - Retrieve,Read-write,152.35,0.152
OP1 - Retrieve,Read-write,151.09,0.151
OP1 - Retrieve,Read-write,152.37,0.152
OP1 - Retrieve,Read-write,151.62,0.152
OP1 - Retrieve,Read-write,153.33,0.153
OP1 - Retrieve,Read-write,151.4,0.151
OP1 - Retrieve,Read-write,151.19,0.151
OP1 - Retrieve,Read-write,151.29,0.151
OP1 - Retrieve,Read-write,151.28,0.151
OP1 - Retrieve,Read-write,151.16,0.151
OP1 - Retrieve,Read-write,150.97,0.151
OP1 - Retrieve,Read-write,150.72,0.151
OP1 - Retrieve,Read-write,149.79,0.15
OP1 - Retrieve,Read-write,151.34,0.151
OP1 - Retrieve,Read-write,149.79,0.15
OP1 - Retrieve,Read-write,140.2,0.14
OP1 - Retrieve,Read-write,140.62,0.141
OP1 - Retrieve,Read-write,141.4,0.141
OP1 - Retrieve,Read-write,141.28,0.141
OP1 - Retrieve,Read-write,141.47,0.141
OP1 - Retrieve,Read-write,141.54,0.142
OP1 - Retrieve,Read-write,141.36,0.141
OP1 - Retrieve,Read-write,141.64,0.142
OP1 - Retrieve,Read-write,141.71,0.142
OP1 - Retrieve,Read-write,141.27,0.141
OP1 - Retrieve,Read-write,141.1,0.141
OP1 - Retrieve,Read-write,141.02,0.141
OP1 - Retrieve,Read-write,141.53,0.142
OP1 - Retrieve,Read-write,140.93,0.141
OP1 - Retrieve,Read-write,142.12,0.142
OP1 - Retrieve,Read-write,140.55,0.141
OP1 - Retrieve,Read-write,141.09,0.141
OP1 - Retrieve,Read-write,142.16,0.142
OP1 - Retrieve,Read-write,140.84,0.141
OP1 - Retrieve,Read-write,140.93,0.141
OP1 - Retrieve,Read-write,140.8,0.141
OP1 - Retrieve,Read-write,143.72,0.144
OP1 - Retrieve,Read-write,141.35,0.141
OP1 - Retrieve,Read-write,141.25,0.141
OP1 - Retrieve,Read-write,140.62,0.141
OP1 - Retrieve,Read-write,139.62,0.14
OP1 - Retrieve,Read-write,140.68,0.141
OP1 - Retrieve,Read-write,141.88,0.142
OP1 - Retrieve,Read-write,147.01,0.147
OP1 - Retrieve,Read-write,147.85,0.148
OP1 - Retrieve,Read-write,145.7,0.146
OP1 - Retrieve,Read-write,147.31,0.147
OP1 - Retrieve,Read-write,146.62,0.147
OP1 - Retrieve,Read-write,146.91,0.147
OP1 - Retrieve,Read-write,147.79,0.148
OP1 - Retrieve,Read-write,140.84,0.141
OP1 - Retrieve,Read-write,142.36,0.142
OP1 - Retrieve,Read-write,146.4,0.146
OP1 - Retrieve,Read-write,155.39,0.155
OP1 - Retrieve,Read-write,145.26,0.145
OP1 - Retrieve,Read-write,145.29,0.145
OP1 - Retrieve,Read-write,146.68,0.147
OP1 - Retrieve,Read-write,145.9,0.146
OP1 - Retrieve,Read-write,145.2,0.145
OP1 - Retrieve,Read-write,147.43,0.147
OP1 - Retrieve,Read-write,146.42,0.146
OP1 - Retrieve,Read-write,145.59,0.146
OP1 - Retrieve,Read-write,145.94,0.146
OP1 - Retrieve,Read-write,145.72,0.146
OP1 - Retrieve,Read-write,145.82,0.146
OP1 - Retrieve,Read-write,145.59,0.146
OP1 - Retrieve,Read-write,144.92,0.145
OP1 - Retrieve,Read-write,145.54,0.146
OP1 - Retrieve,Read-write,145.49,0.145
OP1 - Retrieve,Read-write,145.77,0.146
OP1 - Retrieve,Read-write,145.29,0.145
OP1 - Retrieve,Read-write,145.62,0.146
OP1 - Retrieve,Read-write,144.87,0.145
OP1 - Retrieve,Read-write,154.75,0.155
OP1 - Retrieve,Read-write,154.52,0.155
OP1 - Retrieve,Read-write,154.68,0.155
OP1 - Retrieve,Read-write,141.3,0.141
OP1 - Retrieve,Read-write,154.36,0.154
OP1 - Retrieve,Read-write,144.65,0.145
OP1 - Retrieve,Read-write,153.66,0.154
OP1 - Retrieve,Read-write,153.92,0.154
OP1 - Retrieve,Read-write,155.15,0.155
OP1 - Retrieve,Read-write,151.93,0.152
OP1 - Retrieve,Read-write,153.94,0.154
OP1 - Retrieve,Read-write,154.31,0.154
OP1 - Retrieve,Read-write,153.14,0.153
OP1 - Retrieve,Read-write,140.5,0.141
OP1 - Retrieve,Read-write,140.07,0.14
OP1 - Retrieve,Read-write,142.23,0.142
OP1 - Retrieve,Read-write,144.39,0.144
OP1 - Retrieve,Read-write,143.74,0.144
OP1 - Retrieve,Read-write,151.44,0.151
OP1 - Retrieve,Read-write,138.99,0.139
OP1 - Retrieve,Read-write,140.25,0.14
OP1 - Retrieve,Read-write,151.22,0.151
OP1 - Retrieve,Read-write,152.48,0.152
OP1 - Retrieve,Read-write,152.69,0.153
OP1 - Retrieve,Read-write,151.98,0.152
OP1 - Retrieve,Read-write,150.83,0.151
OP1 - Retrieve,Read-write,151.96,0.152
OP1 - Retrieve,Read-write,152.43,0.152
OP1 - Retrieve,Read-write,152.15,0.152
OP1 - Retrieve,Read-write,151.77,0.152
OP1 - Retrieve,Read-write,152.71,0.153
OP1 - Retrieve,Read-write,152.34,0.152
OP1 - Retrieve,Read-write,140.64,0.141
OP1 - Retrieve,Read-write,140.67,0.141
OP1 - Retrieve,Read-write,139.19,0.139
OP1 - Retrieve,Read-write,140.11,0.14
OP1 - Retrieve,Read-write,140.2,0.14
OP1 - Retrieve,Read-write,143.32,0.143
OP1 - Retrieve,Read-write,144.12,0.144
OP1 - Retrieve,Read-write,143.06,0.143
OP1 - Retrieve,Read-write,143.04,0.143
OP1 - Retrieve,Read-write,139.13,0.139
OP1 - Retrieve,Read-write,140.24,0.14
OP1 - Retrieve,Read-write,140.75,0.141
OP1 - Retrieve,Read-write,143.51,0.144
OP1 - Retrieve,Read-write,144.05,0.144
OP1 - Retrieve,Read-write,142.89,0.143
OP1 - Retrieve,Read-write,144.23,0.144
OP1 - Retrieve,Read-write,143.78,0.144
OP1 - Retrieve,Read-write,143.47,0.143
OP1 - Retrieve,Read-write,144.92,0.145
OP1 - Retrieve,Read-write,140.09,0.14
OP1 - Retrieve,Read-write,140.76,0.141
OP1 - Retrieve,Read-write,144.72,0.145
OP1 - Retrieve,Read-write,145.56,0.146
OP1 - Retrieve,Read-write,145.3,0.145
OP1 - Retrieve,Read-write,146.37,0.146
OP1 - Retrieve,Read-write,145.84,0.146
OP1 - Retrieve,Read-write,146.45,0.146
OP1 - Retrieve,Read-write,144.59,0.145
OP1 - Retrieve,Read-write,145.59,0.146
OP1 - Retrieve,Read-write,144.62,0.145
OP1 - Retrieve,Read-write,144.93,0.145
OP1 - Retrieve,Read-write,144.48,0.144
OP1 - Retrieve,Read-write,147.09,0.147
OP1 - Retrieve,Read-write,146.74,0.147
OP1 - Retrieve,Read-write,145.05,0.145
OP1 - Retrieve,Read-write,144.55,0.145
OP1 - Retrieve,Read-write,144.87,0.145
OP1 - Retrieve,Read-write,145.33,0.145
OP1 - Retrieve,Read-write,150.93,0.151
OP1 - Retrieve,Read-write,150.07,0.15
OP1 - Retrieve,Read-write,150.42,0.15
OP1 - Retrieve,Read-write,152.24,0.152
OP1 - Retrieve,Read-write,151.55,0.152
OP1 - Retrieve,Read-write,150.8,0.151
OP1 - Retrieve,Read-write,151.3,0.151
OP1 - Retrieve,Read-write,147.67,0.148
OP1 - Retrieve,Read-write,148.24,0.148
OP1 - Retrieve,Read-write,148.98,0.149
OP1 - Retrieve,Read-write,150.11,0.15
OP1 - Retrieve,Read-write,149.29,0.149
OP1 - Retrieve,Read-write,148.92,0.149
OP1 - Retrieve,Read-write,148.04,0.148
OP1 - Retrieve,Read-write,148.97,0.149
OP1 - Retrieve,Read-write,148.22,0.148
OP1 - Retrieve,Read-write,149.0,0.149
OP1 - Retrieve,Read-write,150.24,0.15
OP1 - Retrieve,Read-write,149.98,0.15
OP1 - Retrieve,Read-write,148.92,0.149
OP1 - Retrieve,Read-write,150.03,0.15
OP1 - Retrieve,Read-write,149.52,0.15
OP1 - Retrieve,Read-write,148.75,0.149
OP1 - Retrieve,Read-write,145.62,0.146
OP1 - Retrieve,Read-write,147.94,0.148
OP1 - Retrieve,Read-write,147.52,0.148
OP1 - Retrieve,Read-write,148.26,0.148
OP1 - Retrieve,Read-write,147.93,0.148
OP1 - Retrieve,Read-write,148.27,0.148
OP1 - Retrieve,Read-write,148.07,0.148
OP1 - Retrieve,Read-write,147.84,0.148
OP1 - Retrieve,Read-write,147.48,0.147
OP1 - Retrieve,Read-write,148.91,0.149
OP1 - Retrieve,Read-write,148.77,0.149
OP1 - Retrieve,Read-write,148.92,0.149
OP1 - Retrieve,Read-write,148.88,0.149
OP1 - Retrieve,Read-write,149.48,0.149
OP1 - Retrieve,Read-write,148.84,0.149
OP1 - Retrieve,Read-write,147.53,0.148
OP1 - Retrieve,Read-write,148.25,0.148
OP1 - Retrieve,Read-write,148.8,0.149
OP1 - Retrieve,Read-write,144.69,0.145
OP1 - Retrieve,Read-write,146.59,0.147
OP1 - Retrieve,Read-write,147.72,0.148
OP1 - Retrieve,Read-write,147.95,0.148
OP1 - Retrieve,Read-write,147.67,0.148
OP1 - Retrieve,Read-write,146.25,0.146
OP1 - Retrieve,Read-write,147.21,0.147
OP1 - Retrieve,Read-write,149.05,0.149
OP1 - Retrieve,Read-write,148.83,0.149
OP1 - Retrieve,Read-write,149.21,0.149
OP1 - Retrieve,Read-write,148.38,0.148
OP1 - Retrieve,Read-write,148.66,0.149
OP1 - Retrieve,Read-write,148.66,0.149
OP1 - Retrieve,Read-write,148.54,0.149
OP1 - Retrieve,Read-write,148.4,0.148
OP1 - Retrieve,Read-write,147.32,0.147
OP1 - Retrieve,Read-write,144.95,0.145
OP1 - Retrieve,Read-write,146.46,0.146
OP1 - Retrieve,Read-write,147.91,0.148
OP1 - Retrieve,Read-write,147.24,0.147
OP1 - Retrieve,Read-write,146.58,0.147
OP1 - Retrieve,Read-write,145.8,0.146
OP1 - Retrieve,Read-write,147.24,0.147
OP1 - Retrieve,Read-write,146.69,0.147
OP1 - Retrieve,Read-write,147.03,0.147
OP1 - Retrieve,Read-write,147.29,0.147
OP1 - Retrieve,Read-write,147.78,0.148
OP1 - Retrieve,Read-write,147.13,0.147
OP1 - Retrieve,Read-write,146.7,0.147
OP1 - Retrieve,Read-write,145.64,0.146
OP1 - Retrieve,Read-write,146.62,0.147
OP1 - Retrieve,Read-write,147.21,0.147
OP1 - Retrieve,Read-write,146.94,0.147
OP1 - Retrieve,Read-write,147.33,0.147
OP1 - Retrieve,Read-write,146.52,0.147
OP1 - Retrieve,Read-write,146.4,0.146
OP1 - Retrieve,Read-write,148.06,0.148
OP1 - Retrieve,Read-write,148.59,0.149
OP1 - Retrieve,Read-write,149.23,0.149
OP1 - Retrieve,Read-write,147.48,0.147
OP1 - Retrieve,Read-write,148.09,0.148
OP1 - Retrieve,Read-write,148.92,0.149
OP1 - Retrieve,Read-write,147.65,0.148
OP1 - Retrieve,Read-write,146.87,0.147
OP1 - Retrieve,Read-write,146.41,0.146
OP1 - Retrieve,Read-write,145.93,0.146
OP1 - Retrieve,Read-write,146.09,0.146
OP1 - Retrieve,Read-write,146.62,0.147
OP1 - Retrieve,Read-write,147.08,0.147
OP1 - Retrieve,Read-write,147.04,0.147
OP1 - Retrieve,Read-write,146.69,0.147
OP1 - Retrieve,Read-write,146.43,0.146
OP1 - Retrieve,Read-write,146.5,0.146
OP1 - Retrieve,Read-write,146.6,0.147
OP1 - Retrieve,Read-write,144.79,0.145
OP1 - Retrieve,Read-write,147.82,0.148
OP1 - Retrieve,Read-write,144.38,0.144
OP1 - Retrieve,Read-write,146.06,0.146
OP1 - Retrieve,Read-write,146.24,0.146
OP2 - Retrieve all,Read-only,131.52,0.132
OP2 - Retrieve all,Read-only,130.78,0.131
OP2 - Retrieve all,Read-only,131.6,0.132
OP2 - Retrieve all,Read-only,132.53,0.133
OP2 - Retrieve all,Read-only,132.04,0.132
OP2 - Retrieve all,Read-only,130.95,0.131
OP2 - Retrieve all,Read-only,131.19,0.131
OP2 - Retrieve all,Read-only,130.79,0.131
OP2 - Retrieve all,Read-only,131.04,0.131
OP2 - Retrieve all,Read-only,130.99,0.131
OP2 - Retrieve all,Read-only,131.9,0.132
OP2 - Retrieve all,Read-only,129.87,0.13
OP2 - Retrieve all,Read-only,130.15,0.13
OP2 - Retrieve all,Read-only,131.76,0.132
OP2 - Retrieve all,Read-only,131.15,0.131
OP2 - Retrieve all,Read-only,129.39,0.129
OP2 - Retrieve all,Read-only,129.65,0.13
OP2 - Retrieve all,Read-only,129.75,0.13
OP2 - Retrieve all,Read-only,129.25,0.129
OP2 - Retrieve all,Read-only,130.49,0.13
OP2 - Retrieve all,Read-only,126.97,0.127
OP2 - Retrieve all,Read-only,129.79,0.13
OP2 - Retrieve all,Read-only,126.17,0.126
OP2 - Retrieve all,Read-only,120.65,0.121
OP2 - Retrieve all,Read-only,125.5,0.126
OP2 - Retrieve all,Read-only,123.26,0.123
OP2 - Retrieve all,Read-only,128.91,0.129
OP2 - Retrieve all,Read-only,129.44,0.129
OP2 - Retrieve all,Read-only,129.15,0.129
OP2 - Retrieve all,Read-only,119.84,0.12
OP2 - Retrieve all,Read-only,119.32,0.119
OP2 - Retrieve all,Read-only,120.98,0.121
OP2 - Retrieve all,Read-only,121.03,0.121
OP2 - Retrieve all,Read-only,122.31,0.122
OP2 - Retrieve all,Read-only,121.21,0.121
OP2 - Retrieve all,Read-only,121.61,0.122
OP2 - Retrieve all,Read-only,119.46,0.119
OP2 - Retrieve all,Read-only,120.37,0.12
OP2 - Retrieve all,Read-only,121.18,0.121
OP2 - Retrieve all,Read-only,121.51,0.122
OP2 - Retrieve all,Read-only,121.48,0.121
OP2 - Retrieve all,Read-only,122.87,0.123
OP2 - Retrieve all,Read-only,123.78,0.124
OP2 - Retrieve all,Read-only,125.03,0.125
OP2 - Retrieve all,Read-only,125.28,0.125
OP2 - Retrieve all,Read-only,125.06,0.125
OP2 - Retrieve all,Read-only,126.08,0.126
OP2 - Retrieve all,Read-only,125.92,0.126
OP2 - Retrieve all,Read-only,125.04,0.125
OP2 - Retrieve all,Read-only,125.26,0.125
OP2 - Retrieve all,Read-only,127.09,0.127
OP2 - Retrieve all,Read-only,127.33,0.127
OP2 - Retrieve all,Read-only,127.17,0.127
OP2 - Retrieve all,Read-only,128.27,0.128
OP2 - Retrieve all,Read-only,120.86,0.121
OP2 - Retrieve all,Read-only,123.65,0.124
OP2 - Retrieve all,Read-only,127.98,0.128
OP2 - Retrieve all,Read-only,125.19,0.125
OP2 - Retrieve all,Read-only,125.35,0.125
OP2 - Retrieve all,Read-only,127.3,0.127
OP2 - Retrieve all,Read-only,125.37,0.125
OP2 - Retrieve all,Read-only,124.99,0.125
OP2 - Retrieve all,Read-only,125.12,0.125
OP2 - Retrieve all,Read-only,125.0,0.125
OP2 - Retrieve all,Read-only,125.3,0.125
OP2 - Retrieve all,Read-only,128.04,0.128
OP2 - Retrieve all,Read-only,126.38,0.126
OP2 - Retrieve all,Read-only,125.49,0.125
OP2 - Retrieve all,Read-only,126.19,0.126
OP2 - Retrieve all,Read-only,124.35,0.124
OP2 - Retrieve all,Read-only,126.38,0.126
OP2 - Retrieve all,Read-only,126.6,0.127
OP2 - Retrieve all,Read-only,125.44,0.125
OP2 - Retrieve all,Read-only,125.56,0.126
OP2 - Retrieve all,Read-only,126.36,0.126
OP2 - Retrieve all,Read-only,125.16,0.125
OP2 - Retrieve all,Read-only,125.97,0.126
OP2 - Retrieve all,Read-only,125.09,0.125
OP2 - Retrieve all,Read-only,124.12,0.124
OP2 - Retrieve all,Read-only,124.33,0.124
OP2 - Retrieve all,Read-only,125.78,0.126
OP2 - Retrieve all,Read-only,125.09,0.125
OP2 - Retrieve all,Read-only,126.52,0.127
OP2 - Retrieve all,Read-only,125.95,0.126
OP2 - Retrieve all,Read-only,126.04,0.126
OP2 - Retrieve all,Read-only,126.71,0.127
OP2 - Retrieve all,Read-only,135.42,0.135
OP2 - Retrieve all,Read-only,128.44,0.128
OP2 - Retrieve all,Read-only,125.7,0.126
OP2 - Retrieve all,Read-only,125.82,0.126
OP2 - Retrieve all,Read-only,124.8,0.125
OP2 - Retrieve all,Read-only,125.68,0.126
OP2 - Retrieve all,Read-only,124.81,0.125
OP2 - Retrieve all,Read-only,124.2,0.124
OP2 - Retrieve all,Read-only,125.61,0.126
OP2 - Retrieve all,Read-only,125.22,0.125
OP2 - Retrieve all,Read-only,125.62,0.126
OP2 - Retrieve all,Read-only,126.9,0.127
OP2 - Retrieve all,Read-only,127.23,0.127
OP2 - Retrieve all,Read-only,128.1,0.128
OP2 - Retrieve all,Read-only,132.0,0.132
OP2 - Retrieve all,Read-only,132.32,0.132
OP2 - Retrieve all,Read-only,133.57,0.134
OP2 - Retrieve all,Read-only,134.29,0.134
OP2 - Retrieve all,Read-only,132.97,0.133
OP2 - Retrieve all,Read-only,133.43,0.133
OP2 - Retrieve all,Read-only,120.89,0.121
OP2 - Retrieve all,Read-only,121.72,0.122
OP2 - Retrieve all,Read-only,121.77,0.122
OP2 - Retrieve all,Read-only,121.16,0.121
OP2 - Retrieve all,Read-only,124.2,0.124
OP2 - Retrieve all,Read-only,126.58,0.127
OP2 - Retrieve all,Read-only,126.82,0.127
OP2 - Retrieve all,Read-only,133.03,0.133
OP2 - Retrieve all,Read-only,133.17,0.133
OP2 - Retrieve all,Read-only,132.6,0.133
OP2 - Retrieve all,Read-only,133.29,0.133
OP2 - Retrieve all,Read-only,132.73,0.133
OP2 - Retrieve all,Read-only,119.46,0.119
OP2 - Retrieve all,Read-only,120.05,0.12
OP2 - Retrieve all,Read-only,132.47,0.132
OP2 - Retrieve all,Read-only,134.93,0.135
OP2 - Retrieve all,Read-only,132.21,0.132
OP2 - Retrieve all,Read-only,119.87,0.12
OP2 - Retrieve all,Read-only,119.94,0.12
OP2 - Retrieve all,Read-only,120.44,0.12
OP2 - Retrieve all,Read-only,128.52,0.129
OP2 - Retrieve all,Read-only,128.46,0.128
OP2 - Retrieve all,Read-only,129.68,0.13
OP2 - Retrieve all,Read-only,130.22,0.13
OP2 - Retrieve all,Read-only,131.62,0.132
OP2 - Retrieve all,Read-only,131.61,0.132
OP2 - Retrieve all,Read-only,119.77,0.12
OP2 - Retrieve all,Read-only,123.09,0.123
OP2 - Retrieve all,Read-only,123.49,0.123
OP2 - Retrieve all,Read-only,122.58,0.123
OP2 - Retrieve all,Read-only,124.46,0.124
OP2 - Retrieve all,Read-only,122.54,0.123
OP2 - Retrieve all,Read-only,122.59,0.123
OP2 - Retrieve all,Read-only,123.12,0.123
OP2 - Retrieve all,Read-only,122.77,0.123
OP2 - Retrieve all,Read-only,123.25,0.123
OP2 - Retrieve all,Read-only,130.73,0.131
OP2 - Retrieve all,Read-only,121.84,0.122
OP2 - Retrieve all,Read-only,125.71,0.126
OP2 - Retrieve all,Read-only,126.17,0.126
OP2 - Retrieve all,Read-only,125.38,0.125
OP2 - Retrieve all,Read-only,125.79,0.126
OP2 - Retrieve all,Read-only,125.55,0.126
OP2 - Retrieve all,Read-only,125.8,0.126
OP2 - Retrieve all,Read-only,125.89,0.126
OP2 - Retrieve all,Read-only,126.46,0.126
OP2 - Retrieve all,Read-only,126.39,0.126
OP2 - Retrieve all,Read-only,126.66,0.127
OP2 - Retrieve all,Read-only,125.99,0.126
OP2 - Retrieve all,Read-only,124.57,0.125
OP2 - Retrieve all,Read-only,127.89,0.128
