Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,1002.36,1.002
OP1 - Retrieve,Read-write,1018.81,1.019
OP1 - Retrieve,Read-write,1009.09,1.009
OP1 - Retrieve,Read-write,1013.02,1.013
OP1 - Retrieve,Read-write,1007.16,1.007
OP1 - Retrieve,Read-write,1019.87,1.02
OP1 - Retrieve,Read-write,1021.42,1.021
OP1 - Retrieve,Read-write,1024.29,1.024
OP1 - Retrieve,Read-write,1002.39,1.002
OP1 - Retrieve,Read-write,1013.64,1.014
OP1 - Retrieve,Read-write,1003.84,1.004
OP1 - Retrieve,Read-write,1010.49,1.01
OP1 - Retrieve,Read-write,1004.02,1.004
OP1 - Retrieve,Read-write,1031.62,1.032
OP1 - Retrieve,Read-write,1019.76,1.02
OP1 - Retrieve,Read-write,1004.27,1.004
OP1 - Retrieve,Read-write,1009.43,1.009
OP1 - Retrieve,Read-write,1008.21,1.008
OP1 - Retrieve,Read-write,1008.45,1.008
OP1 - Retrieve,Read-write,1022.81,1.023
OP1 - Retrieve,Read-write,1022.28,1.022
OP1 - Retrieve,Read-write,1024.3,1.024
OP1 - Retrieve,Read-write,1124.68,1.125
OP1 - Retrieve,Read-write,1117.75,1.118
OP1 - Retrieve,Read-write,1116.01,1.116
OP1 - Retrieve,Read-write,1120.94,1.121
OP1 - Retrieve,Read-write,1100.45,1.1
OP1 - Retrieve,Read-write,1108.01,1.108
OP1 - Retrieve,Read-write,1120.37,1.12
OP1 - Retrieve,Read-write,1102.02,1.102
OP1 - Retrieve,Read-write,1106.27,1.106
OP1 - Retrieve,Read-write,1103.11,1.103
OP1 - Retrieve,Read-write,1102.47,1.102
OP1 - Retrieve,Read-write,1124.81,1.125
OP1 - Retrieve,Read-write,1119.93,1.12
OP1 - Retrieve,Read-write,1110.32,1.11
OP1 - Retrieve,Read-write,1100.74,1.101
OP1 - Retrieve,Read-write,1100.15,1.1
OP1 - Retrieve,Read-write,1101.2,1.101
OP1 - Retrieve,Read-write,1111.27,1.111
OP1 - Retrieve,Read-write,1094.27,1.094
OP1 - Retrieve,Read-write,1111.38,1.111
OP1 - Retrieve,Read-write,1109.47,1.109
OP1 - Retrieve,Read-write,1106.15,1.106
OP1 - Retrieve,Read-write,1096.23,1.096
OP1 - Retrieve,Read-write,1099.82,1.1
OP1 - Retrieve,Read-write,1094.58,1.095
OP1 - Retrieve,Read-write,1106.63,1.107
OP1 - Retrieve,Read-write,1100.03,1.1
OP1 - Retrieve,Read-write,1101.42,1.101
OP1 - Retrieve,Read-write,1101.8,1.102
OP1 - Retrieve,Read-write,1095.86,1.096
OP1 - Retrieve,Read-write,1123.97,1.124
OP1 - Retrieve,Read-write,1118.15,1.118
OP1 - Retrieve,Read-write,1106.5,1.107
OP1 - Retrieve,Read-write,1098.33,1.098
OP1 - Retrieve,Read-write,1097.93,1.098
OP1 - Retrieve,Read-write,1111.91,1.112
OP1 - Retrieve,Read-write,1110.96,1.111
OP1 - Retrieve,Read-write,1090.67,1.091
OP1 - Retrieve,Read-write,1098.98,1.099
OP1 - Retrieve,Read-write,1114.56,1.115
OP1 - Retrieve,Read-write,1103.96,1.104
OP1 - Retrieve,Read-write,1107.6,1.108
OP1 - Retrieve,Read-write,1121.57,1.122
OP1 - Retrieve,Read-write,1102.19,1.102
OP1 - Retrieve,Read-write,1121.15,1.121
OP1 - Retrieve,Read-write,1115.89,1.116
OP1 - Retrieve,Read-write,1114.1,1.114
OP1 - Retrieve,Read-write,1093.37,1.093
OP1 - Retrieve,Read-write,1102.86,1.103
OP1 - Retrieve,Read-write,1109.95,1.11
OP1 - Retrieve,Read-write,1109.32,1.109
OP1 - Retrieve,Read-write,1099.81,1.1
OP1 - Retrieve,Read-write,1099.34,1.099
OP1 - Retrieve,Read-write,1105.31,1.105
OP1 - Retrieve,Read-write,1109.97,1.11
OP1 - Retrieve,Read-write,1113.37,1.113
OP1 - Retrieve,Read-write,1102.27,1.102
OP1 - Retrieve,Read-write,1101.49,1.101
OP1 - Retrieve,Read-write,1099.85,1.1
OP1 - Retrieve,Read-write,1125.37,1.125
OP1 - Retrieve,Read-write,1100.39,1.1
OP1 - Retrieve,Read-write,1117.19,1.117
OP1 - Retrieve,Read-write,1097.09,1.097
OP1 - Retrieve,Read-write,1113.48,1.113
OP1 - Retrieve,Read-write,1109.98,1.11
OP1 - Retrieve,Read-write,1104.53,1.105
OP1 - Retrieve,Read-write,1099.41,1.099
OP1 - Retrieve,Read-write,1104.1,1.104
OP1 - Retrieve,Read-write,1117.26,1.117
OP1 - Retrieve,Read-write,1120.4,1.12
OP1 - Retrieve,Read-write,1129.62,1.13
OP1 - Retrieve,Read-write,1122.98,1.123
OP1 - Retrieve,Read-write,1099.82,1.1
OP1 - Retrieve,Read-write,1103.66,1.104
OP1 - Retrieve,Read-write,1106.84,1.107
OP1 - Retrieve,Read-write,1094.73,1.095
OP1 - Retrieve,Read-write,1131.0,1.131
OP1 - Retrieve,Read-write,1122.19,1.122
OP1 - Retrieve,Read-write,1122.81,1.123
OP1 - Retrieve,Read-write,1097.85,1.098
OP1 - Retrieve,Read-write,1102.7,1.103
OP1 - Retrieve,Read-write,1111.75,1.112
OP1 - Retrieve,Read-write,1098.07,1.098
OP1 - Retrieve,Read-write,1104.32,1.104
OP1 - Retrieve,Read-write,1123.22,1.123
OP1 - Retrieve,Read-write,1103.92,1.104
OP1 - Retrieve,Read-write,1108.06,1.108
OP1 - Retrieve,Read-write,1106.61,1.107
OP1 - Retrieve,Read-write,1102.27,1.102
OP1 - Retrieve,Read-write,1104.08,1.104
OP1 - Retrieve,Read-write,1124.29,1.124
OP1 - Retrieve,Read-write,1114.41,1.114
OP1 - Retrieve,Read-write,1102.54,1.103
OP1 - Retrieve,Read-write,1107.9,1.108
OP1 - Retrieve,Read-write,1097.58,1.098
OP1 - Retrieve,Read-write,1112.8,1.113
OP1 - Retrieve,Read-write,1138.55,1.139
OP1 - Retrieve,Read-write,1120.79,1.121
OP1 - Retrieve,Read-write,1127.36,1.127
OP1 - Retrieve,Read-write,1118.49,1.118
OP1 - Retrieve,Read-write,1118.14,1.118
OP1 - Retrieve,Read-write,1122.05,1.122
OP1 - Retrieve,Read-write,1127.97,1.128
OP1 - Retrieve,Read-write,1123.01,1.123
OP1 - Retrieve,Read-write,1128.02,1.128
OP1 - Retrieve,Read-write,1110.92,1.111
OP1 - Retrieve,Read-write,1120.44,1.12
OP1 - Retrieve,Read-write,1122.26,1.122
OP1 - Retrieve,Read-write,1116.35,1.116
OP1 - Retrieve,Read-write,1137.09,1.137
OP1 - Retrieve,Read-write,1121.01,1.121
OP1 - Retrieve,Read-write,1125.43,1.125
OP1 - Retrieve,Read-write,1135.92,1.136
OP1 - Retrieve,Read-write,1107.84,1.108
OP1 - Retrieve,Read-write,1115.32,1.115
OP1 - Retrieve,Read-write,1145.53,1.146
OP1 - Retrieve,Read-write,1117.74,1.118
OP1 - Retrieve,Read-write,1119.38,1.119
OP1 - Retrieve,Read-write,1110.46,1.11
OP1 - Retrieve,Read-write,1131.37,1.131
OP1 - Retrieve,Read-write,1123.7,1.124
OP1 - Retrieve,Read-write,1116.42,1.116
OP1 - Retrieve,Read-write,1115.84,1.116
OP1 - Retrieve,Read-write,1112.31,1.112
OP1 - Retrieve,Read-write,1115.06,1.115
OP1 - Retrieve,Read-write,1120.3,1.12
OP1 - Retrieve,Read-write,1121.18,1.121
OP1 - Retrieve,Read-write,1127.04,1.127
OP1 - Retrieve,Read-write,1127.82,1.128
OP1 - Retrieve,Read-write,1118.71,1.119
OP1 - Retrieve,Read-write,1113.52,1.114
OP1 - Retrieve,Read-write,1116.24,1.116
OP1 - Retrieve,Read-write,1113.81,1.114
OP1 - Retrieve,Read-write,1132.31,1.132
OP1 - Retrieve,Read-write,1138.68,1.139
OP1 - Retrieve,Read-write,1112.24,1.112
OP1 - Retrieve,Read-write,1114.24,1.114
OP1 - Retrieve,Read-write,1118.28,1.118
OP1 - Retrieve,Read-write,1118.08,1.118
OP1 - Retrieve,Read-write,1112.41,1.112
OP1 - Retrieve,Read-write,1122.06,1.122
OP1 - Retrieve,Read-write,1115.51,1.116
OP1 - Retrieve,Read-write,1131.18,1.131
OP1 - Retrieve,Read-write,1117.28,1.117
OP1 - Retrieve,Read-write,1136.32,1.136
OP1 - Retrieve,Read-write,1135.3,1.135
OP1 - Retrieve,Read-write,1123.23,1.123
OP1 - Retrieve,Read-write,1117.86,1.118
OP1 - Retrieve,Read-write,1120.41,1.12
OP1 - Retrieve,Read-write,1122.13,1.122
OP1 - Retrieve,Read-write,1125.35,1.125
OP1 - Retrieve,Read-write,1135.86,1.136
OP1 - Retrieve,Read-write,1134.45,1.134
OP1 - Retrieve,Read-write,1140.49,1.14
OP1 - Retrieve,Read-write,1132.95,1.133
OP1 - Retrieve,Read-write,1135.22,1.135
OP1 - Retrieve,Read-write,1121.18,1.121
OP1 - Retrieve,Read-write,1132.33,1.132
OP1 - Retrieve,Read-write,1128.59,1.129
OP1 - Retrieve,Read-write,1134.61,1.135
OP1 - Retrieve,Read-write,1120.87,1.121
OP1 - Retrieve,Read-write,1124.11,1.124
OP1 - Retrieve,Read-write,1130.82,1.131
OP1 - Retrieve,Read-write,1131.29,1.131
OP1 - Retrieve,Read-write,1138.42,1.138
OP1 - Retrieve,Read-write,1140.12,1.14
OP1 - Retrieve,Read-write,1139.7,1.14
OP1 - Retrieve,Read-write,1143.06,1.143
OP1 - Retrieve,Read-write,1141.17,1.141
OP1 - Retrieve,Read-write,1130.16,1.13
OP1 - Retrieve,Read-write,1135.2,1.135
OP1 - Retrieve,Read-write,1132.58,1.133
OP1 - Retrieve,Read-write,1138.43,1.138
OP1 - Retrieve,Read-write,1138.38,1.138
OP1 - Retrieve,Read-write,1131.84,1.132
OP1 - Retrieve,Read-write,1115.43,1.115
OP1 - Retrieve,Read-write,1115.62,1.116
OP1 - Retrieve,Read-write,1118.66,1.119
OP1 - Retrieve,Read-write,1140.96,1.141
OP1 - Retrieve,Read-write,1139.86,1.14
OP1 - Retrieve,Read-write,1139.06,1.139
OP1 - Retrieve,Read-write,1146.36,1.146
OP1 - Retrieve,Read-write,1115.21,1.115
OP1 - Retrieve,Read-write,1107.61,1.108
OP1 - Retrieve,Read-write,1145.55,1.146
OP1 - Retrieve,Read-write,1129.69,1.13
OP1 - Retrieve,Read-write,1141.7,1.142
OP1 - Retrieve,Read-write,1135.52,1.136
OP1 - Retrieve,Read-write,1143.56,1.144
OP1 - Retrieve,Read-write,1162.87,1.163
OP1 - Retrieve,Read-write,1117.05,1.117
OP1 - Retrieve,Read-write,1116.81,1.117
OP1 - Retrieve,Read-write,1134.96,1.135
OP1 - Retrieve,Read-write,1123.83,1.124
OP1 - Retrieve,Read-write,1115.46,1.115
OP1 - Retrieve,Read-write,1122.61,1.123
OP1 - Retrieve,Read-write,1120.72,1.121
OP1 - Retrieve,Read-write,1113.26,1.113
OP1 - Retrieve,Read-write,1112.56,1.113
OP1 - Retrieve,Read-write,1120.93,1.121
OP1 - Retrieve,Read-write,1118.19,1.118
OP1 - Retrieve,Read-write,1165.47,1.165
OP1 - Retrieve,Read-write,1125.59,1.126
OP1 - Retrieve,Read-write,1157.63,1.158
OP1 - Retrieve,Read-write,1118.92,1.119
OP1 - Retrieve,Read-write,1126.05,1.126
OP1 - Retrieve,Read-write,1116.57,1.117
OP1 - Retrieve,Read-write,1121.0,1.121
OP1 - Retrieve,Read-write,1122.53,1.123
OP1 - Retrieve,Read-write,1119.5,1.119
OP1 - Retrieve,Read-write,1134.39,1.134
OP1 - Retrieve,Read-write,1150.59,1.151
OP1 - Retrieve,Read-write,1131.46,1.131
OP1 - Retrieve,Read-write,1137.73,1.138
OP1 - Retrieve,Read-write,1123.98,1.124
OP1 - Retrieve,Read-write,1139.95,1.14
OP1 - Retrieve,Read-write,1139.78,1.14
OP1 - Retrieve,Read-write,1144.13,1.144
OP1 - Retrieve,Read-write,1134.54,1.135
OP1 - Retrieve,Read-write,1130.89,1.131
OP1 - Retrieve,Read-write,1134.73,1.135
OP1 - Retrieve,Read-write,1140.78,1.141
OP1 - Retrieve,Read-write,1134.58,1.135
OP1 - Retrieve,Read-write,1134.86,1.135
OP1 - Retrieve,Read-write,1141.72,1.142
OP1 - Retrieve,Read-write,1137.15,1.137
OP1 - Retrieve,Read-write,1133.39,1.133
OP1 - Retrieve,Read-write,1144.79,1.145
OP1 - Retrieve,Read-write,1137.82,1.138
OP1 - Retrieve,Read-write,1142.62,1.143
OP1 - Retrieve,Read-write,1133.36,1.133
OP1 - Retrieve,Read-write,1134.99,1.135
OP1 - Retrieve,Read-write,1137.05,1.137
OP1 - Retrieve,Read-write,1141.4,1.141
OP1 - Retrieve,Read-write,1131.81,1.132
OP1 - Retrieve,Read-write,1135.32,1.135
OP1 - Retrieve,Read-write,1135.93,1.136
OP1 - Retrieve,Read-write,1143.34,1.143
OP1 - Retrieve,Read-write,1131.66,1.132
OP1 - Retrieve,Read-write,1130.59,1.131
OP1 - Retrieve,Read-write,1136.19,1.136
OP1 - Retrieve,Read-write,1136.33,1.136
OP1 - Retrieve,Read-write,1125.94,1.126
OP1 - Retrieve,Read-write,1128.0,1.128
OP1 - Retrieve,Read-write,1133.09,1.133
OP1 - Retrieve,Read-write,1129.54,1.13
OP1 - Retrieve,Read-write,1134.35,1.134
OP1 - Retrieve,Read-write,1130.9,1.131
OP1 - Retrieve,Read-write,1129.6,1.13
OP1 - Retrieve,Read-write,1131.11,1.131
OP1 - Retrieve,Read-write,1131.7,1.132
OP1 - Retrieve,Read-write,1134.6,1.135
OP1 - Retrieve,Read-write,1136.51,1.137
OP1 - Retrieve,Read-write,1138.11,1.138
OP1 - Retrieve,Read-write,1109.83,1.11
OP1 - Retrieve,Read-write,1134.13,1.134
OP1 - Retrieve,Read-write,1137.26,1.137
OP1 - Retrieve,Read-write,1134.32,1.134
OP1 - Retrieve,Read-write,1129.76,1.13
OP1 - Retrieve,Read-write,1115.51,1.116
OP1 - Retrieve,Read-write,1114.52,1.115
OP1 - Retrieve,Read-write,1108.56,1.109
OP1 - Retrieve,Read-write,1123.49,1.123
OP1 - Retrieve,Read-write,1119.73,1.12
OP1 - Retrieve,Read-write,1114.42,1.114
OP1 - Retrieve,Read-write,1109.72,1.11
OP1 - Retrieve,Read-write,1113.98,1.114
OP1 - Retrieve,Read-write,1116.41,1.116
OP1 - Retrieve,Read-write,1151.3,1.151
OP1 - Retrieve,Read-write,1106.84,1.107
OP1 - Retrieve,Read-write,1104.84,1.105
OP1 - Retrieve,Read-write,1113.03,1.113
OP1 - Retrieve,Read-write,1135.16,1.135
OP1 - Retrieve,Read-write,1133.96,1.134
OP1 - Retrieve,Read-write,1133.61,1.134
OP1 - Retrieve,Read-write,1138.03,1.138
OP1 - Retrieve,Read-write,1139.15,1.139
OP1 - Retrieve,Read-write,1131.99,1.132
OP1 - Retrieve,Read-write,1141.7,1.142
OP1 - Retrieve,Read-write,1137.85,1.138
OP1 - Retrieve,Read-write,1135.05,1.135
OP1 - Retrieve,Read-write,1140.19,1.14
OP1 - Retrieve,Read-write,1165.55,1.166
OP1 - Retrieve,Read-write,1155.84,1.156
OP1 - Retrieve,Read-write,1153.09,1.153
OP1 - Retrieve,Read-write,1139.2,1.139
OP1 - Retrieve,Read-write,1133.45,1.133
OP1 - Retrieve,Read-write,1128.92,1.129
OP1 - Retrieve,Read-write,1134.52,1.135
OP1 - Retrieve,Read-write,1116.05,1.116
OP1 - Retrieve,Read-write,1106.04,1.106
OP1 - Retrieve,Read-write,1131.58,1.132
OP1 - Retrieve,Read-write,1130.54,1.131
OP1 - Retrieve,Read-write,1126.3,1.126
OP1 - Retrieve,Read-write,1110.87,1.111
OP1 - Retrieve,Read-write,1112.7,1.113
OP1 - Retrieve,Read-write,1124.77,1.125
OP1 - Retrieve,Read-write,1137.95,1.138
OP1 - Retrieve,Read-write,1125.75,1.126
OP1 - Retrieve,Read-write,1137.12,1.137
OP1 - Retrieve,Read-write,1009.13,1.009
OP1 - Retrieve,Read-write,1028.04,1.028
OP1 - Retrieve,Read-write,1031.6,1.032
OP1 - Retrieve,Read-write,1033.81,1.034
OP1 - Retrieve,Read-write,1031.12,1.031
OP1 - Retrieve,Read-write,1028.06,1.028
OP1 - Retrieve,Read-write,1027.42,1.027
OP1 - Retrieve,Read-write,1034.22,1.034
OP1 - Retrieve,Read-write,1030.29,1.03
OP1 - Retrieve,Read-write,1012.19,1.012
OP1 - Retrieve,Read-write,1022.56,1.023
OP1 - Retrieve,Read-write,1021.0,1.021
OP1 - Retrieve,Read-write,1018.08,1.018
OP1 - Retrieve,Read-write,1024.35,1.024
OP1 - Retrieve,Read-write,1016.58,1.017
OP1 - Retrieve,Read-write,1038.54,1.039
OP1 - Retrieve,Read-write,1030.73,1.031
OP1 - Retrieve,Read-write,1012.97,1.013
OP1 - Retrieve,Read-write,1044.18,1.044
OP1 - Retrieve,Read-write,1023.65,1.024
OP1 - Retrieve,Read-write,1035.79,1.036
OP1 - Retrieve,Read-write,1035.89,1.036
OP1 - Retrieve,Read-write,1005.5,1.006
OP1 - Retrieve,Read-write,1016.04,1.016
OP1 - Retrieve,Read-write,1031.54,1.032
OP1 - Retrieve,Read-write,1031.97,1.032
OP1 - Retrieve,Read-write,1028.89,1.029
OP1 - Retrieve,Read-write,1033.64,1.034
OP1 - Retrieve,Read-write,1038.24,1.038
OP1 - Retrieve,Read-write,1030.51,1.031
OP1 - Retrieve,Read-write,1022.99,1.023
OP1 - Retrieve,Read-write,1030.95,1.031
OP1 - Retrieve,Read-write,1029.02,1.029
OP1 - Retrieve,Read-write,1034.28,1.034
OP1 - Retrieve,Read-write,1029.31,1.029
OP1 - Retrieve,Read-write,1032.59,1.033
OP1 - Retrieve,Read-write,1029.9,1.03
OP1 - Retrieve,Read-write,1024.51,1.025
OP1 - Retrieve,Read-write,1010.22,1.01
OP1 - Retrieve,Read-write,1023.3,1.023
OP1 - Retrieve,Read-write,1023.79,1.024
OP1 - Retrieve,Read-write,1025.26,1.025
OP1 - Retrieve,Read-write,1012.34,1.012
OP1 - Retrieve,Read-write,1014.39,1.014
OP1 - Retrieve,Read-write,1039.52,1.04
OP1 - Retrieve,Read-write,1030.17,1.03
OP1 - Retrieve,Read-write,1016.32,1.016
OP1 - Retrieve,Read-write,1035.67,1.036
OP1 - Retrieve,Read-write,1030.99,1.031
OP1 - Retrieve,Read-write,1027.9,1.028
OP1 - Retrieve,Read-write,1032.09,1.032
OP1 - Retrieve,Read-write,1027.18,1.027
OP1 - Retrieve,Read-write,1034.04,1.034
OP1 - Retrieve,Read-write,1030.68,1.031
OP1 - Retrieve,Read-write,1026.02,1.026
OP1 - Retrieve,Read-write,1018.95,1.019
OP1 - Retrieve,Read-write,1009.22,1.009
OP1 - Retrieve,Read-write,1014.87,1.015
OP1 - Retrieve,Read-write,1022.65,1.023
OP1 - Retrieve,Read-write,1016.26,1.016
OP1 - Retrieve,Read-write,1029.76,1.03
OP1 - Retrieve,Read-write,1032.85,1.033
OP1 - Retrieve,Read-write,1029.8,1.03
OP1 - Retrieve,Read-write,1029.15,1.029
OP1 - Retrieve,Read-write,1032.39,1.032
OP1 - Retrieve,Read-write,1038.33,1.038
OP1 - Retrieve,Read-write,1035.84,1.036
OP1 - Retrieve,Read-write,1038.17,1.038
OP1 - Retrieve,Read-write,1029.63,1.03
OP1 - Retrieve,Read-write,1034.22,1.034
OP1 - Retrieve,Read-write,1040.62,1.041
OP1 - Retrieve,Read-write,1028.41,1.028
OP1 - Retrieve,Read-write,1029.65,1.03
OP1 - Retrieve,Read-write,1037.76,1.038
OP1 - Retrieve,Read-write,1025.71,1.026
OP1 - Retrieve,Read-write,1031.34,1.031
OP1 - Retrieve,Read-write,1021.86,1.022
OP1 - Retrieve,Read-write,1012.74,1.013
OP1 - Retrieve,Read-write,1027.03,1.027
OP1 - Retrieve,Read-write,1029.17,1.029
OP1 - Retrieve,Read-write,1034.68,1.035
OP1 - Retrieve,Read-write,1013.36,1.013
OP1 - Retrieve,Read-write,1012.55,1.013
OP1 - Retrieve,Read-write,1024.61,1.025
OP1 - Retrieve,Read-write,1032.94,1.033
OP1 - Retrieve,Read-write,1007.47,1.007
OP1 - Retrieve,Read-write,1019.05,1.019
OP1 - Retrieve,Read-write,1014.69,1.015
OP1 - Retrieve,Read-write,1045.06,1.045
OP1 - Retrieve,Read-write,1025.57,1.026
OP1 - Retrieve,Read-write,1027.61,1.028
OP1 - Retrieve,Read-write,1029.42,1.029
OP1 - Retrieve,Read-write,1030.78,1.031
OP1 - Retrieve,Read-write,1025.68,1.026
OP1 - Retrieve,Read-write,1028.65,1.029
OP1 - Retrieve,Read-write,1026.85,1.027
OP1 - Retrieve,Read-write,1020.34,1.02
OP1 - Retrieve,Read-write,1031.72,1.032
OP1 - Retrieve,Read-write,1036.99,1.037
OP1 - Retrieve,Read-write,1016.77,1.017
OP2 - Retrieve all,Read-only,598.72,0.599
OP2 - Retrieve all,Read-only,608.6,0.609
OP2 - Retrieve all,Read-only,598.68,0.599
OP2 - Retrieve all,Read-only,598.92,0.599
OP2 - Retrieve all,Read-only,604.64,0.605
OP2 - Retrieve all,Read-only,611.03,0.611
OP2 - Retrieve all,Read-only,609.94,0.61
OP2 - Retrieve all,Read-only,610.1,0.61
OP2 - Retrieve all,Read-only,605.55,0.606
OP2 - Retrieve all,Read-only,606.45,0.606
OP2 - Retrieve all,Read-only,606.14,0.606
OP2 - Retrieve all,Read-only,608.21,0.608
OP2 - Retrieve all,Read-only,602.86,0.603
OP2 - Retrieve all,Read-only,596.11,0.596
OP2 - Retrieve all,Read-only,596.24,0.596
OP2 - Retrieve all,Read-only,604.58,0.605
OP2 - Retrieve all,Read-only,607.52,0.608
OP2 - Retrieve all,Read-only,601.14,0.601
OP2 - Retrieve all,Read-only,602.31,0.602
OP2 - Retrieve all,Read-only,603.31,0.603
OP2 - Retrieve all,Read-only,600.55,0.601
OP2 - Retrieve all,Read-only,602.58,0.603
OP2 - Retrieve all,Read-only,597.04,0.597
OP2 - Retrieve all,Read-only,606.1,0.606
OP2 - Retrieve all,Read-only,600.16,0.6
OP2 - Retrieve all,Read-only,599.73,0.6
OP2 - Retrieve all,Read-only,597.48,0.597
OP2 - Retrieve all,Read-only,603.29,0.603
OP2 - Retrieve all,Read-only,595.81,0.596
OP2 - Retrieve all,Read-only,599.95,0.6
OP2 - Retrieve all,Read-only,598.54,0.599
OP2 - Retrieve all,Read-only,603.21,0.603
OP2 - Retrieve all,Read-only,610.96,0.611
OP2 - Retrieve all,Read-only,612.16,0.612
OP2 - Retrieve all,Read-only,613.57,0.614
OP2 - Retrieve all,Read-only,611.96,0.612
OP2 - Retrieve all,Read-only,611.54,0.612
OP2 - Retrieve all,Read-only,605.29,0.605
OP2 - Retrieve all,Read-only,607.55,0.608
OP2 - Retrieve all,Read-only,598.21,0.598
OP2 - Retrieve all,Read-only,612.04,0.612
OP2 - Retrieve all,Read-only,606.4,0.606
OP2 - Retrieve all,Read-only,601.33,0.601
OP2 - Retrieve all,Read-only,612.71,0.613
OP2 - Retrieve all,Read-only,606.89,0.607
OP2 - Retrieve all,Read-only,606.27,0.606
OP2 - Retrieve all,Read-only,604.19,0.604
OP2 - Retrieve all,Read-only,610.19,0.61
OP2 - Retrieve all,Read-only,600.85,0.601
OP2 - Retrieve all,Read-only,606.17,0.606
OP2 - Retrieve all,Read-only,604.54,0.605
OP2 - Retrieve all,Read-only,607.14,0.607
OP2 - Retrieve all,Read-only,601.46,0.601
OP2 - Retrieve all,Read-only,610.87,0.611
OP2 - Retrieve all,Read-only,598.96,0.599
OP2 - Retrieve all,Read-only,596.01,0.596
OP2 - Retrieve all,Read-only,602.36,0.602
OP2 - Retrieve all,Read-only,595.94,0.596
OP2 - Retrieve all,Read-only,597.88,0.598
OP2 - Retrieve all,Read-only,601.28,0.601
OP2 - Retrieve all,Read-only,598.9,0.599
OP2 - Retrieve all,Read-only,607.9,0.608
OP2 - Retrieve all,Read-only,604.69,0.605
OP2 - Retrieve all,Read-only,600.5,0.601
OP2 - Retrieve all,Read-only,602.81,0.603
OP2 - Retrieve all,Read-only,607.84,0.608
OP2 - Retrieve all,Read-only,608.66,0.609
OP2 - Retrieve all,Read-only,611.49,0.611
OP2 - Retrieve all,Read-only,608.7,0.609
OP2 - Retrieve all,Read-only,610.53,0.611
OP2 - Retrieve all,Read-only,612.41,0.612
OP2 - Retrieve all,Read-only,610.57,0.611
OP2 - Retrieve all,Read-only,607.44,0.607
OP2 - Retrieve all,Read-only,609.48,0.609
OP2 - Retrieve all,Read-only,608.95,0.609
OP2 - Retrieve all,Read-only,606.36,0.606
OP2 - Retrieve all,Read-only,604.98,0.605
OP2 - Retrieve all,Read-only,599.61,0.6
OP2 - Retrieve all,Read-only,600.34,0.6
OP2 - Retrieve all,Read-only,605.8,0.606
OP2 - Retrieve all,Read-only,611.98,0.612
OP2 - Retrieve all,Read-only,604.18,0.604
OP2 - Retrieve all,Read-only,596.74,0.597
OP2 - Retrieve all,Read-only,595.21,0.595
OP2 - Retrieve all,Read-only,609.95,0.61
OP2 - Retrieve all,Read-only,599.3,0.599
OP2 - Retrieve all,Read-only,598.81,0.599
OP2 - Retrieve all,Read-only,599.72,0.6
OP2 - Retrieve all,Read-only,605.87,0.606
OP2 - Retrieve all,Read-only,608.86,0.609
OP2 - Retrieve all,Read-only,610.31,0.61
OP2 - Retrieve all,Read-only,611.85,0.612
OP2 - Retrieve all,Read-only,594.29,0.594
OP2 - Retrieve all,Read-only,598.04,0.598
OP2 - Retrieve all,Read-only,593.6,0.594
OP2 - Retrieve all,Read-only,599.08,0.599
OP2 - Retrieve all,Read-only,601.34,0.601
OP2 - Retrieve all,Read-only,598.09,0.598
OP2 - Retrieve all,Read-only,596.99,0.597
OP2 - Retrieve all,Read-only,614.5,0.615
OP2 - Retrieve all,Read-only,608.82,0.609
OP2 - Retrieve all,Read-only,609.42,0.609
OP2 - Retrieve all,Read-only,608.81,0.609
OP2 - Retrieve all,Read-only,600.85,0.601
OP2 - Retrieve all,Read-only,607.91,0.608
OP2 - Retrieve all,Read-only,607.94,0.608
OP2 - Retrieve all,Read-only,608.12,0.608
OP2 - Retrieve all,Read-only,601.4,0.601
OP2 - Retrieve all,Read-only,612.16,0.612
OP2 - Retrieve all,Read-only,612.72,0.613
OP2 - Retrieve all,Read-only,615.86,0.616
OP2 - Retrieve all,Read-only,599.25,0.599
OP2 - Retrieve all,Read-only,615.37,0.615
OP2 - Retrieve all,Read-only,611.7,0.612
OP2 - Retrieve all,Read-only,621.92,0.622
OP2 - Retrieve all,Read-only,612.62,0.613
OP2 - Retrieve all,Read-only,601.93,0.602
OP2 - Retrieve all,Read-only,603.52,0.604
OP2 - Retrieve all,Read-only,605.38,0.605
OP2 - Retrieve all,Read-only,608.22,0.608
OP2 - Retrieve all,Read-only,606.98,0.607
OP2 - Retrieve all,Read-only,615.86,0.616
OP2 - Retrieve all,Read-only,604.43,0.604
OP2 - Retrieve all,Read-only,603.91,0.604
OP2 - Retrieve all,Read-only,602.8,0.603
OP2 - Retrieve all,Read-only,605.05,0.605
OP2 - Retrieve all,Read-only,610.45,0.61
OP2 - Retrieve all,Read-only,603.5,0.604
OP2 - Retrieve all,Read-only,596.91,0.597
OP2 - Retrieve all,Read-only,596.12,0.596
OP2 - Retrieve all,Read-only,610.56,0.611
OP2 - Retrieve all,Read-only,610.42,0.61
OP2 - Retrieve all,Read-only,598.95,0.599
OP2 - Retrieve all,Read-only,598.07,0.598
OP2 - Retrieve all,Read-only,610.02,0.61
OP2 - Retrieve all,Read-only,597.69,0.598
OP2 - Retrieve all,Read-only,600.08,0.6
