Operation,Transaction mode,time,time_s
OP2 - Retrieve all,Read-only,220.1,0.22
OP2 - Retrieve all,Read-only,224.72,0.225
OP2 - Retrieve all,Read-only,224.19,0.224
OP2 - Retrieve all,Read-only,224.31,0.224
OP2 - Retrieve all,Read-only,221.95,0.222
OP2 - Retrieve all,Read-only,228.43,0.228
OP2 - Retrieve all,Read-only,227.98,0.228
OP2 - Retrieve all,Read-only,224.88,0.225
OP2 - Retrieve all,Read-only,224.1,0.224
OP2 - Retrieve all,Read-only,223.56,0.224
OP2 - Retrieve all,Read-only,223.09,0.223
OP2 - Retrieve all,Read-only,224.64,0.225
OP2 - Retrieve all,Read-only,225.97,0.226
OP2 - Retrieve all,Read-only,224.89,0.225
OP2 - Retrieve all,Read-only,224.15,0.224
OP2 - Retrieve all,Read-only,220.91,0.221
OP2 - Retrieve all,Read-only,221.59,0.222
OP2 - Retrieve all,Read-only,227.65,0.228
OP2 - Retrieve all,Read-only,225.01,0.225
OP2 - Retrieve all,Read-only,223.56,0.224
OP2 - Retrieve all,Read-only,223.0,0.223
OP2 - Retrieve all,Read-only,221.88,0.222
OP2 - Retrieve all,Read-only,225.76,0.226
OP2 - Retrieve all,Read-only,225.52,0.226
OP2 - Retrieve all,Read-only,222.69,0.223
OP2 - Retrieve all,Read-only,227.29,0.227
OP2 - Retrieve all,Read-only,230.57,0.231
OP2 - Retrieve all,Read-only,221.07,0.221
OP2 - Retrieve all,Read-only,222.67,0.223
OP2 - Retrieve all,Read-only,221.79,0.222
OP2 - Retrieve all,Read-only,221.78,0.222
OP2 - Retrieve all,Read-only,222.78,0.223
OP2 - Retrieve all,Read-only,223.39,0.223
OP2 - Retrieve all,Read-only,224.91,0.225
OP2 - Retrieve all,Read-only,223.7,0.224
OP2 - Retrieve all,Read-only,224.83,0.225
OP2 - Retrieve all,Read-only,226.49,0.226
OP2 - Retrieve all,Read-only,224.13,0.224
OP2 - Retrieve all,Read-only,224.18,0.224
OP2 - Retrieve all,Read-only,223.61,0.224
OP2 - Retrieve all,Read-only,225.77,0.226
OP2 - Retrieve all,Read-only,219.98,0.22
OP2 - Retrieve all,Read-only,227.15,0.227
OP2 - Retrieve all,Read-only,217.41,0.217
OP2 - Retrieve all,Read-only,219.05,0.219
OP2 - Retrieve all,Read-only,216.67,0.217
OP2 - Retrieve all,Read-only,217.49,0.217
OP2 - Retrieve all,Read-only,216.08,0.216
OP2 - Retrieve all,Read-only,228.02,0.228
OP2 - Retrieve all,Read-only,217.07,0.217
OP2 - Retrieve all,Read-only,217.07,0.217
OP2 - Retrieve all,Read-only,213.22,0.213
OP2 - Retrieve all,Read-only,214.44,0.214
OP2 - Retrieve all,Read-only,215.5,0.215
OP2 - Retrieve all,Read-only,216.76,0.217
OP2 - Retrieve all,Read-only,215.52,0.216
OP2 - Retrieve all,Read-only,223.02,0.223
OP2 - Retrieve all,Read-only,224.56,0.225
OP2 - Retrieve all,Read-only,222.83,0.223
OP2 - Retrieve all,Read-only,218.77,0.219
OP2 - Retrieve all,Read-only,217.0,0.217
OP2 - Retrieve all,Read-only,219.35,0.219
OP2 - Retrieve all,Read-only,217.03,0.217
OP2 - Retrieve all,Read-only,220.6,0.221
OP2 - Retrieve all,Read-only,214.19,0.214
OP2 - Retrieve all,Read-only,220.91,0.221
OP2 - Retrieve all,Read-only,217.21,0.217
OP2 - Retrieve all,Read-only,217.56,0.218
OP2 - Retrieve all,Read-only,217.19,0.217
OP2 - Retrieve all,Read-only,221.85,0.222
OP2 - Retrieve all,Read-only,222.82,0.223
OP2 - Retrieve all,Read-only,224.01,0.224
OP2 - Retrieve all,Read-only,221.6,0.222
OP2 - Retrieve all,Read-only,222.89,0.223
OP2 - Retrieve all,Read-only,219.71,0.22
OP2 - Retrieve all,Read-only,217.4,0.217
OP2 - Retrieve all,Read-only,212.81,0.213
OP2 - Retrieve all,Read-only,219.12,0.219
OP2 - Retrieve all,Read-only,219.39,0.219
OP2 - Retrieve all,Read-only,213.19,0.213
OP2 - Retrieve all,Read-only,211.73,0.212
OP2 - Retrieve all,Read-only,215.23,0.215
OP2 - Retrieve all,Read-only,217.31,0.217
OP2 - Retrieve all,Read-only,220.03,0.22
OP2 - Retrieve all,Read-only,220.09,0.22
OP2 - Retrieve all,Read-only,218.74,0.219
OP2 - Retrieve all,Read-only,218.76,0.219
OP2 - Retrieve all,Read-only,215.67,0.216
OP2 - Retrieve all,Read-only,220.51,0.221
OP2 - Retrieve all,Read-only,214.56,0.215
OP2 - Retrieve all,Read-only,214.0,0.214
OP2 - Retrieve all,Read-only,215.54,0.216
OP2 - Retrieve all,Read-only,215.65,0.216
OP2 - Retrieve all,Read-only,216.48,0.216
OP2 - Retrieve all,Read-only,215.27,0.215
OP2 - Retrieve all,Read-only,217.3,0.217
OP2 - Retrieve all,Read-only,217.37,0.217
OP2 - Retrieve all,Read-only,214.13,0.214
OP2 - Retrieve all,Read-only,219.72,0.22
OP2 - Retrieve all,Read-only,216.76,0.217
OP2 - Retrieve all,Read-only,214.19,0.214
OP2 - Retrieve all,Read-only,215.95,0.216
OP2 - Retrieve all,Read-only,214.42,0.214
OP2 - Retrieve all,Read-only,216.51,0.217
OP2 - Retrieve all,Read-only,216.87,0.217
OP2 - Retrieve all,Read-only,227.66,0.228
OP2 - Retrieve all,Read-only,229.23,0.229
OP2 - Retrieve all,Read-only,215.44,0.215
OP2 - Retrieve all,Read-only,223.96,0.224
OP2 - Retrieve all,Read-only,225.56,0.226
OP2 - Retrieve all,Read-only,216.99,0.217
OP2 - Retrieve all,Read-only,222.35,0.222
OP2 - Retrieve all,Read-only,224.47,0.224
OP2 - Retrieve all,Read-only,223.99,0.224
OP2 - Retrieve all,Read-only,220.39,0.22
OP2 - Retrieve all,Read-only,224.08,0.224
OP2 - Retrieve all,Read-only,225.02,0.225
OP2 - Retrieve all,Read-only,217.85,0.218
OP2 - Retrieve all,Read-only,218.65,0.219
OP2 - Retrieve all,Read-only,217.27,0.217
OP2 - Retrieve all,Read-only,218.46,0.218
OP2 - Retrieve all,Read-only,221.09,0.221
OP2 - Retrieve all,Read-only,218.9,0.219
OP2 - Retrieve all,Read-only,221.98,0.222
OP2 - Retrieve all,Read-only,221.3,0.221
OP2 - Retrieve all,Read-only,222.49,0.222
OP2 - Retrieve all,Read-only,223.64,0.224
OP2 - Retrieve all,Read-only,227.42,0.227
OP2 - Retrieve all,Read-only,218.86,0.219
OP2 - Retrieve all,Read-only,222.36,0.222
OP2 - Retrieve all,Read-only,222.55,0.223
OP2 - Retrieve all,Read-only,221.32,0.221
OP2 - Retrieve all,Read-only,221.84,0.222
OP2 - Retrieve all,Read-only,218.06,0.218
OP2 - Retrieve all,Read-only,218.16,0.218
OP2 - Retrieve all,Read-only,218.05,0.218
OP2 - Retrieve all,Read-only,216.29,0.216
OP2 - Retrieve all,Read-only,217.41,0.217
OP2 - Retrieve all,Read-only,218.76,0.219
OP2 - Retrieve all,Read-only,216.01,0.216
OP2 - Retrieve all,Read-only,216.59,0.217
OP2 - Retrieve all,Read-only,213.11,0.213
OP2 - Retrieve all,Read-only,217.22,0.217
OP2 - Retrieve all,Read-only,308.11,0.308
OP2 - Retrieve all,Read-only,275.37,0.275
OP2 - Retrieve all,Read-only,225.49,0.225
OP2 - Retrieve all,Read-only,221.75,0.222
OP2 - Retrieve all,Read-only,222.31,0.222
OP2 - Retrieve all,Read-only,225.86,0.226
OP2 - Retrieve all,Read-only,224.06,0.224
OP2 - Retrieve all,Read-only,225.57,0.226
OP2 - Retrieve all,Read-only,222.26,0.222
OP2 - Retrieve all,Read-only,215.28,0.215
OP2 - Retrieve all,Read-only,216.42,0.216
OP2 - Retrieve all,Read-only,218.5,0.218
OP2 - Retrieve all,Read-only,219.64,0.22
OP2 - Retrieve all,Read-only,219.26,0.219
OP2 - Retrieve all,Read-only,217.37,0.217
OP2 - Retrieve all,Read-only,220.05,0.22
OP2 - Retrieve all,Read-only,219.91,0.22
OP2 - Retrieve all,Read-only,215.95,0.216
OP2 - Retrieve all,Read-only,215.94,0.216
OP2 - Retrieve all,Read-only,217.03,0.217
OP2 - Retrieve all,Read-only,219.61,0.22
OP2 - Retrieve all,Read-only,217.06,0.217
OP2 - Retrieve all,Read-only,222.73,0.223
OP2 - Retrieve all,Read-only,217.15,0.217
OP2 - Retrieve all,Read-only,219.01,0.219
OP2 - Retrieve all,Read-only,218.27,0.218
OP2 - Retrieve all,Read-only,218.53,0.219
OP2 - Retrieve all,Read-only,216.26,0.216
OP2 - Retrieve all,Read-only,221.65,0.222
OP2 - Retrieve all,Read-only,216.9,0.217
OP2 - Retrieve all,Read-only,216.6,0.217
OP2 - Retrieve all,Read-only,214.35,0.214
OP2 - Retrieve all,Read-only,219.84,0.22
OP2 - Retrieve all,Read-only,214.15,0.214
OP2 - Retrieve all,Read-only,219.71,0.22
OP2 - Retrieve all,Read-only,218.63,0.219
OP2 - Retrieve all,Read-only,213.45,0.213
OP2 - Retrieve all,Read-only,212.16,0.212
OP2 - Retrieve all,Read-only,215.62,0.216
OP2 - Retrieve all,Read-only,218.53,0.219
OP2 - Retrieve all,Read-only,221.43,0.221
OP2 - Retrieve all,Read-only,216.99,0.217
OP2 - Retrieve all,Read-only,219.96,0.22
OP2 - Retrieve all,Read-only,217.56,0.218
OP2 - Retrieve all,Read-only,217.31,0.217
OP2 - Retrieve all,Read-only,219.1,0.219
OP2 - Retrieve all,Read-only,215.73,0.216
OP2 - Retrieve all,Read-only,214.88,0.215
OP2 - Retrieve all,Read-only,218.46,0.218
OP2 - Retrieve all,Read-only,215.41,0.215
OP2 - Retrieve all,Read-only,217.12,0.217
OP2 - Retrieve all,Read-only,220.45,0.22
OP2 - Retrieve all,Read-only,217.24,0.217
OP2 - Retrieve all,Read-only,219.12,0.219
OP2 - Retrieve all,Read-only,214.45,0.214
OP2 - Retrieve all,Read-only,220.4,0.22
OP2 - Retrieve all,Read-only,219.21,0.219
OP2 - Retrieve all,Read-only,216.73,0.217
OP2 - Retrieve all,Read-only,217.48,0.217
OP2 - Retrieve all,Read-only,217.49,0.217
OP2 - Retrieve all,Read-only,216.86,0.217
OP2 - Retrieve all,Read-only,217.02,0.217
OP2 - Retrieve all,Read-only,218.7,0.219
OP2 - Retrieve all,Read-only,220.31,0.22
OP2 - Retrieve all,Read-only,215.03,0.215
OP2 - Retrieve all,Read-only,220.6,0.221
OP2 - Retrieve all,Read-only,218.06,0.218
OP2 - Retrieve all,Read-only,213.49,0.213
OP2 - Retrieve all,Read-only,219.3,0.219
OP2 - Retrieve all,Read-only,221.2,0.221
OP2 - Retrieve all,Read-only,221.26,0.221
OP2 - Retrieve all,Read-only,218.36,0.218
OP2 - Retrieve all,Read-only,220.47,0.22
OP2 - Retrieve all,Read-only,223.21,0.223
OP2 - Retrieve all,Read-only,217.87,0.218
OP2 - Retrieve all,Read-only,216.8,0.217
OP2 - Retrieve all,Read-only,213.83,0.214
OP2 - Retrieve all,Read-only,215.15,0.215
OP2 - Retrieve all,Read-only,217.31,0.217
OP2 - Retrieve all,Read-only,217.56,0.218
OP2 - Retrieve all,Read-only,218.8,0.219
OP2 - Retrieve all,Read-only,218.71,0.219
OP2 - Retrieve all,Read-only,220.14,0.22
OP2 - Retrieve all,Read-only,225.26,0.225
OP2 - Retrieve all,Read-only,230.6,0.231
OP2 - Retrieve all,Read-only,217.59,0.218
OP2 - Retrieve all,Read-only,218.29,0.218
OP2 - Retrieve all,Read-only,218.3,0.218
OP2 - Retrieve all,Read-only,219.46,0.219
OP2 - Retrieve all,Read-only,219.73,0.22
OP2 - Retrieve all,Read-only,214.49,0.214
OP2 - Retrieve all,Read-only,214.79,0.215
OP2 - Retrieve all,Read-only,213.15,0.213
OP2 - Retrieve all,Read-only,212.33,0.212
OP2 - Retrieve all,Read-only,214.85,0.215
OP2 - Retrieve all,Read-only,215.48,0.215
OP2 - Retrieve all,Read-only,215.52,0.216
OP2 - Retrieve all,Read-only,218.09,0.218
OP2 - Retrieve all,Read-only,214.59,0.215
OP2 - Retrieve all,Read-only,220.56,0.221
OP2 - Retrieve all,Read-only,213.75,0.214
OP2 - Retrieve all,Read-only,214.68,0.215
OP2 - Retrieve all,Read-only,216.78,0.217
OP2 - Retrieve all,Read-only,216.79,0.217
OP2 - Retrieve all,Read-only,217.61,0.218
OP2 - Retrieve all,Read-only,220.46,0.22
OP2 - Retrieve all,Read-only,213.21,0.213
OP2 - Retrieve all,Read-only,215.04,0.215
OP2 - Retrieve all,Read-only,219.66,0.22
OP2 - Retrieve all,Read-only,217.66,0.218
OP2 - Retrieve all,Read-only,218.3,0.218
OP2 - Retrieve all,Read-only,215.54,0.216
OP2 - Retrieve all,Read-only,215.74,0.216
OP2 - Retrieve all,Read-only,219.26,0.219
OP2 - Retrieve all,Read-only,223.27,0.223
OP2 - Retrieve all,Read-only,218.39,0.218
OP2 - Retrieve all,Read-only,216.81,0.217
OP2 - Retrieve all,Read-only,217.24,0.217
OP2 - Retrieve all,Read-only,217.27,0.217
OP2 - Retrieve all,Read-only,218.99,0.219
OP2 - Retrieve all,Read-only,218.56,0.219
OP2 - Retrieve all,Read-only,217.38,0.217
OP2 - Retrieve all,Read-only,216.8,0.217
OP2 - Retrieve all,Read-only,218.29,0.218
OP2 - Retrieve all,Read-only,219.66,0.22
OP2 - Retrieve all,Read-only,219.75,0.22
OP2 - Retrieve all,Read-only,219.84,0.22
OP2 - Retrieve all,Read-only,223.46,0.223
OP2 - Retrieve all,Read-only,219.88,0.22
OP2 - Retrieve all,Read-only,224.54,0.225
OP2 - Retrieve all,Read-only,226.64,0.227
OP2 - Retrieve all,Read-only,218.8,0.219
OP2 - Retrieve all,Read-only,221.44,0.221
OP2 - Retrieve all,Read-only,224.01,0.224
OP2 - Retrieve all,Read-only,228.02,0.228
OP2 - Retrieve all,Read-only,226.78,0.227
OP2 - Retrieve all,Read-only,225.1,0.225
OP2 - Retrieve all,Read-only,225.03,0.225
OP2 - Retrieve all,Read-only,225.31,0.225
OP2 - Retrieve all,Read-only,226.06,0.226
OP2 - Retrieve all,Read-only,214.75,0.215
OP2 - Retrieve all,Read-only,216.83,0.217
OP2 - Retrieve all,Read-only,216.5,0.216
OP2 - Retrieve all,Read-only,222.32,0.222
OP2 - Retrieve all,Read-only,226.01,0.226
OP2 - Retrieve all,Read-only,223.0,0.223
OP2 - Retrieve all,Read-only,222.82,0.223
OP2 - Retrieve all,Read-only,221.85,0.222
OP2 - Retrieve all,Read-only,223.12,0.223
OP2 - Retrieve all,Read-only,219.93,0.22
OP2 - Retrieve all,Read-only,224.36,0.224
OP2 - Retrieve all,Read-only,222.08,0.222
OP2 - Retrieve all,Read-only,223.04,0.223
OP2 - Retrieve all,Read-only,223.9,0.224
OP2 - Retrieve all,Read-only,221.54,0.222
OP2 - Retrieve all,Read-only,223.19,0.223
OP2 - Retrieve all,Read-only,225.29,0.225
OP2 - Retrieve all,Read-only,221.36,0.221
OP2 - Retrieve all,Read-only,218.15,0.218
OP2 - Retrieve all,Read-only,224.27,0.224
OP2 - Retrieve all,Read-only,221.76,0.222
OP2 - Retrieve all,Read-only,219.1,0.219
OP2 - Retrieve all,Read-only,221.6,0.222
OP2 - Retrieve all,Read-only,220.55,0.221
OP2 - Retrieve all,Read-only,223.0,0.223
OP2 - Retrieve all,Read-only,216.45,0.216
OP2 - Retrieve all,Read-only,216.05,0.216
OP2 - Retrieve all,Read-only,218.94,0.219
OP2 - Retrieve all,Read-only,219.83,0.22
OP2 - Retrieve all,Read-only,222.22,0.222
OP2 - Retrieve all,Read-only,214.29,0.214
OP2 - Retrieve all,Read-only,219.16,0.219
OP2 - Retrieve all,Read-only,217.57,0.218
OP2 - Retrieve all,Read-only,218.0,0.218
OP2 - Retrieve all,Read-only,218.57,0.219
OP2 - Retrieve all,Read-only,220.16,0.22
OP2 - Retrieve all,Read-only,219.75,0.22
OP2 - Retrieve all,Read-only,216.86,0.217
OP2 - Retrieve all,Read-only,218.94,0.219
OP2 - Retrieve all,Read-only,218.28,0.218
OP2 - Retrieve all,Read-only,226.67,0.227
OP2 - Retrieve all,Read-only,215.9,0.216
OP2 - Retrieve all,Read-only,216.15,0.216
OP2 - Retrieve all,Read-only,215.99,0.216
OP2 - Retrieve all,Read-only,219.12,0.219
OP2 - Retrieve all,Read-only,221.99,0.222
OP2 - Retrieve all,Read-only,214.53,0.215
OP2 - Retrieve all,Read-only,215.2,0.215
OP2 - Retrieve all,Read-only,213.76,0.214
OP2 - Retrieve all,Read-only,214.11,0.214
OP2 - Retrieve all,Read-only,217.31,0.217
OP2 - Retrieve all,Read-only,217.98,0.218
OP2 - Retrieve all,Read-only,225.04,0.225
OP2 - Retrieve all,Read-only,224.12,0.224
OP2 - Retrieve all,Read-only,223.22,0.223
OP2 - Retrieve all,Read-only,221.49,0.221
OP2 - Retrieve all,Read-only,220.67,0.221
OP2 - Retrieve all,Read-only,218.16,0.218
OP2 - Retrieve all,Read-only,223.86,0.224
OP2 - Retrieve all,Read-only,232.35,0.232
OP2 - Retrieve all,Read-write,353.98,0.354
OP2 - Retrieve all,Read-write,351.28,0.351
OP2 - Retrieve all,Read-write,359.21,0.359
OP2 - Retrieve all,Read-write,355.14,0.355
OP2 - Retrieve all,Read-write,355.51,0.356
OP2 - Retrieve all,Read-write,351.67,0.352
OP2 - Retrieve all,Read-write,342.06,0.342
OP2 - Retrieve all,Read-write,344.13,0.344
OP2 - Retrieve all,Read-write,341.77,0.342
OP2 - Retrieve all,Read-write,343.09,0.343
OP2 - Retrieve all,Read-write,342.32,0.342
OP2 - Retrieve all,Read-write,352.28,0.352
OP2 - Retrieve all,Read-write,352.93,0.353
OP2 - Retrieve all,Read-write,353.19,0.353
OP2 - Retrieve all,Read-write,354.55,0.355
OP2 - Retrieve all,Read-write,355.76,0.356
OP2 - Retrieve all,Read-write,353.41,0.353
OP2 - Retrieve all,Read-write,351.64,0.352
OP2 - Retrieve all,Read-write,355.39,0.355
OP2 - Retrieve all,Read-write,341.24,0.341
OP2 - Retrieve all,Read-write,342.28,0.342
OP2 - Retrieve all,Read-write,341.74,0.342
OP2 - Retrieve all,Read-write,341.74,0.342
OP2 - Retrieve all,Read-write,351.95,0.352
OP2 - Retrieve all,Read-write,351.58,0.352
OP2 - Retrieve all,Read-write,351.34,0.351
OP2 - Retrieve all,Read-write,348.26,0.348
OP2 - Retrieve all,Read-write,342.08,0.342
OP2 - Retrieve all,Read-write,344.33,0.344
OP2 - Retrieve all,Read-write,344.81,0.345
OP2 - Retrieve all,Read-write,343.72,0.344
OP2 - Retrieve all,Read-write,346.45,0.346
OP2 - Retrieve all,Read-write,345.27,0.345
OP2 - Retrieve all,Read-write,343.3,0.343
OP2 - Retrieve all,Read-write,341.98,0.342
OP2 - Retrieve all,Read-write,348.66,0.349
OP2 - Retrieve all,Read-write,352.04,0.352
OP2 - Retrieve all,Read-write,351.83,0.352
OP2 - Retrieve all,Read-write,350.02,0.35
OP2 - Retrieve all,Read-write,352.22,0.352
OP2 - Retrieve all,Read-write,353.33,0.353
OP2 - Retrieve all,Read-write,351.11,0.351
OP2 - Retrieve all,Read-write,352.16,0.352
OP2 - Retrieve all,Read-write,353.42,0.353
OP2 - Retrieve all,Read-write,350.94,0.351
OP2 - Retrieve all,Read-write,349.26,0.349
OP2 - Retrieve all,Read-write,349.25,0.349
OP2 - Retrieve all,Read-write,351.02,0.351
OP2 - Retrieve all,Read-write,352.23,0.352
OP2 - Retrieve all,Read-write,358.93,0.359
OP2 - Retrieve all,Read-write,351.34,0.351
OP2 - Retrieve all,Read-write,346.05,0.346
OP2 - Retrieve all,Read-write,349.21,0.349
OP2 - Retrieve all,Read-write,349.07,0.349
OP2 - Retrieve all,Read-write,353.56,0.354
OP2 - Retrieve all,Read-write,349.87,0.35
OP2 - Retrieve all,Read-write,350.03,0.35
OP2 - Retrieve all,Read-write,350.68,0.351
OP2 - Retrieve all,Read-write,350.13,0.35
OP2 - Retrieve all,Read-write,350.78,0.351
OP2 - Retrieve all,Read-write,348.5,0.348
OP2 - Retrieve all,Read-write,347.16,0.347
OP2 - Retrieve all,Read-write,346.75,0.347
OP2 - Retrieve all,Read-write,348.86,0.349
OP2 - Retrieve all,Read-write,351.91,0.352
OP2 - Retrieve all,Read-write,350.7,0.351
OP2 - Retrieve all,Read-write,347.4,0.347
OP2 - Retrieve all,Read-write,339.93,0.34
OP2 - Retrieve all,Read-write,340.78,0.341
OP2 - Retrieve all,Read-write,344.36,0.344
OP2 - Retrieve all,Read-write,342.23,0.342
OP2 - Retrieve all,Read-write,344.28,0.344
OP2 - Retrieve all,Read-write,342.95,0.343
OP2 - Retrieve all,Read-write,340.76,0.341
OP2 - Retrieve all,Read-write,347.45,0.347
OP2 - Retrieve all,Read-write,342.38,0.342
OP2 - Retrieve all,Read-write,346.02,0.346
OP2 - Retrieve all,Read-write,344.87,0.345
OP2 - Retrieve all,Read-write,343.79,0.344
OP2 - Retrieve all,Read-write,340.27,0.34
OP2 - Retrieve all,Read-write,339.84,0.34
OP2 - Retrieve all,Read-write,343.18,0.343
OP2 - Retrieve all,Read-write,346.51,0.347
OP2 - Retrieve all,Read-write,348.84,0.349
OP2 - Retrieve all,Read-write,341.66,0.342
OP2 - Retrieve all,Read-write,343.4,0.343
OP2 - Retrieve all,Read-write,343.98,0.344
OP2 - Retrieve all,Read-write,342.03,0.342
OP2 - Retrieve all,Read-write,342.72,0.343
OP2 - Retrieve all,Read-write,343.71,0.344
OP2 - Retrieve all,Read-write,343.71,0.344
OP2 - Retrieve all,Read-write,345.63,0.346
OP2 - Retrieve all,Read-write,340.19,0.34
OP2 - Retrieve all,Read-write,343.15,0.343
OP2 - Retrieve all,Read-write,339.85,0.34
OP2 - Retrieve all,Read-write,345.92,0.346
OP2 - Retrieve all,Read-write,352.66,0.353
OP2 - Retrieve all,Read-write,348.92,0.349
OP2 - Retrieve all,Read-write,349.56,0.35
OP2 - Retrieve all,Read-write,350.11,0.35
OP2 - Retrieve all,Read-write,342.48,0.342
OP2 - Retrieve all,Read-write,341.05,0.341
OP2 - Retrieve all,Read-write,338.12,0.338
OP2 - Retrieve all,Read-write,327.53,0.328
OP2 - Retrieve all,Read-write,326.33,0.326
OP2 - Retrieve all,Read-write,328.78,0.329
OP2 - Retrieve all,Read-write,334.43,0.334
OP2 - Retrieve all,Read-write,342.38,0.342
OP2 - Retrieve all,Read-write,338.77,0.339
OP2 - Retrieve all,Read-write,339.13,0.339
OP2 - Retrieve all,Read-write,338.91,0.339
OP2 - Retrieve all,Read-write,340.52,0.341
OP2 - Retrieve all,Read-write,341.11,0.341
OP2 - Retrieve all,Read-write,338.19,0.338
OP2 - Retrieve all,Read-write,337.49,0.337
OP2 - Retrieve all,Read-write,339.41,0.339
OP2 - Retrieve all,Read-write,337.64,0.338
OP2 - Retrieve all,Read-write,336.81,0.337
OP2 - Retrieve all,Read-write,336.68,0.337
OP2 - Retrieve all,Read-write,334.79,0.335
OP2 - Retrieve all,Read-write,338.12,0.338
OP2 - Retrieve all,Read-write,338.56,0.339
OP2 - Retrieve all,Read-write,335.77,0.336
OP2 - Retrieve all,Read-write,337.22,0.337
OP2 - Retrieve all,Read-write,332.47,0.332
OP2 - Retrieve all,Read-write,335.33,0.335
OP2 - Retrieve all,Read-write,326.0,0.326
OP2 - Retrieve all,Read-write,333.04,0.333
OP2 - Retrieve all,Read-write,329.12,0.329
OP2 - Retrieve all,Read-write,326.48,0.326
OP2 - Retrieve all,Read-write,335.53,0.336
OP2 - Retrieve all,Read-write,325.41,0.325
OP2 - Retrieve all,Read-write,325.88,0.326
OP2 - Retrieve all,Read-write,324.92,0.325
OP2 - Retrieve all,Read-write,328.48,0.328
OP2 - Retrieve all,Read-write,337.9,0.338
OP2 - Retrieve all,Read-write,329.91,0.33
OP2 - Retrieve all,Read-write,325.48,0.325
OP2 - Retrieve all,Read-write,335.46,0.335
OP2 - Retrieve all,Read-write,327.74,0.328
OP2 - Retrieve all,Read-write,327.28,0.327
OP2 - Retrieve all,Read-write,335.06,0.335
OP2 - Retrieve all,Read-write,335.97,0.336
OP2 - Retrieve all,Read-write,338.21,0.338
OP2 - Retrieve all,Read-write,337.32,0.337
OP2 - Retrieve all,Read-write,335.31,0.335
OP2 - Retrieve all,Read-write,336.95,0.337
OP2 - Retrieve all,Read-write,337.45,0.337
OP2 - Retrieve all,Read-write,350.01,0.35
OP2 - Retrieve all,Read-write,337.38,0.337
OP2 - Retrieve all,Read-write,335.61,0.336
OP2 - Retrieve all,Read-write,334.88,0.335
OP2 - Retrieve all,Read-write,334.96,0.335
OP2 - Retrieve all,Read-write,328.28,0.328
OP2 - Retrieve all,Read-write,327.93,0.328
OP2 - Retrieve all,Read-write,327.39,0.327
OP2 - Retrieve all,Read-write,326.08,0.326
OP2 - Retrieve all,Read-write,335.34,0.335
OP2 - Retrieve all,Read-write,336.15,0.336
OP2 - Retrieve all,Read-write,338.14,0.338
OP2 - Retrieve all,Read-write,335.26,0.335
OP2 - Retrieve all,Read-write,328.6,0.329
OP2 - Retrieve all,Read-write,329.49,0.329
OP2 - Retrieve all,Read-write,330.56,0.331
OP2 - Retrieve all,Read-write,326.83,0.327
OP2 - Retrieve all,Read-write,327.83,0.328
OP2 - Retrieve all,Read-write,335.19,0.335
OP2 - Retrieve all,Read-write,325.46,0.325
OP2 - Retrieve all,Read-write,337.15,0.337
OP2 - Retrieve all,Read-write,337.5,0.338
OP2 - Retrieve all,Read-write,337.01,0.337
OP2 - Retrieve all,Read-write,337.18,0.337
OP2 - Retrieve all,Read-write,337.38,0.337
OP2 - Retrieve all,Read-write,334.2,0.334
OP2 - Retrieve all,Read-write,336.29,0.336
OP2 - Retrieve all,Read-write,338.36,0.338
OP2 - Retrieve all,Read-write,327.43,0.327
OP2 - Retrieve all,Read-write,337.06,0.337
OP2 - Retrieve all,Read-write,337.29,0.337
OP2 - Retrieve all,Read-write,327.27,0.327
OP2 - Retrieve all,Read-write,325.76,0.326
OP2 - Retrieve all,Read-write,326.11,0.326
OP2 - Retrieve all,Read-write,327.73,0.328
OP2 - Retrieve all,Read-write,328.18,0.328
OP2 - Retrieve all,Read-write,329.1,0.329
OP2 - Retrieve all,Read-write,328.58,0.329
OP2 - Retrieve all,Read-write,325.07,0.325
OP2 - Retrieve all,Read-write,323.47,0.323
OP2 - Retrieve all,Read-write,329.48,0.329
OP2 - Retrieve all,Read-write,323.93,0.324
OP2 - Retrieve all,Read-write,327.63,0.328
OP2 - Retrieve all,Read-write,324.44,0.324
OP2 - Retrieve all,Read-write,325.17,0.325
OP2 - Retrieve all,Read-write,326.33,0.326
OP2 - Retrieve all,Read-write,329.79,0.33
OP2 - Retrieve all,Read-write,327.25,0.327
OP2 - Retrieve all,Read-write,336.59,0.337
OP2 - Retrieve all,Read-write,335.13,0.335
OP2 - Retrieve all,Read-write,336.04,0.336
OP2 - Retrieve all,Read-write,331.12,0.331
OP2 - Retrieve all,Read-write,327.58,0.328
OP2 - Retrieve all,Read-write,328.47,0.328
OP2 - Retrieve all,Read-write,329.18,0.329
OP2 - Retrieve all,Read-write,328.98,0.329
OP2 - Retrieve all,Read-write,328.39,0.328
OP2 - Retrieve all,Read-write,332.18,0.332
OP2 - Retrieve all,Read-write,329.13,0.329
OP2 - Retrieve all,Read-write,327.8,0.328
OP2 - Retrieve all,Read-write,326.44,0.326
OP2 - Retrieve all,Read-write,327.67,0.328
OP2 - Retrieve all,Read-write,327.9,0.328
OP2 - Retrieve all,Read-write,328.32,0.328
OP2 - Retrieve all,Read-write,328.34,0.328
OP2 - Retrieve all,Read-write,331.17,0.331
OP2 - Retrieve all,Read-write,329.7,0.33
OP2 - Retrieve all,Read-write,329.59,0.33
